0.05,0.1,0.15,0.2,0.3,0.4,Transcript,Sampling Interval
0.025,7.159,2.394,5.447,0.106,3.763,B1,5 minutes
0.025,34.624,2.394,5.447,0.579,7.177,B1,5 minutes
5.629,34.624,8.477,10.243,0.106,3.763,B1,5 minutes
32.021,25.151,5.55,6.13,4.246,7.177,B1,5 minutes
5.942,10.055,5.791,6.171,0.579,7.177,B1,5 minutes
0.025,34.624,5.55,6.13,0.106,7.177,B1,5 minutes
0.025,27.234,5.55,20.485,4.246,7.177,B1,5 minutes
21.852,10.055,8.477,2.08,4.246,3.763,B1,5 minutes
5.81,24.857,5.55,10.243,0.106,2.036,B1,5 minutes
5.629,34.624,8.477,20.485,0.106,3.763,B1,5 minutes
5.759,7.106,7.013,13.997,3.647,5.431,C,5 minutes
5.692,16.954,11.951,2.701,0.992,0.68,C,5 minutes
19.178,7.106,7.116,2.701,4.52,0.68,C,5 minutes
29.967,7.892,7.116,2.701,0.992,0.68,C,5 minutes
6.469,6.493,11.951,13.997,0.992,5.431,C,5 minutes
6.469,16.954,8.303,3.941,4.52,5.431,C,5 minutes
24.437,6.493,7.116,2.701,0.992,0.68,C,5 minutes
3.677,11.749,7.013,2.701,4.52,5.431,C,5 minutes
5.692,11.749,11.951,13.997,0.992,0.68,C,5 minutes
3.393,0.343,3.122,2.701,3.647,0.68,C,5 minutes
3.677,16.954,8.303,3.941,0.992,5.431,C,5 minutes
5.847,6.493,11.951,2.701,3.647,0.68,C,5 minutes
24.437,2.614,11.951,3.941,0.992,5.431,C,5 minutes
8.058,2.614,7.116,3.941,0.992,0.68,C,5 minutes
18.678,7.106,7.116,3.136,0.992,5.431,C,5 minutes
5.759,6.493,8.303,13.997,4.52,0.68,C,5 minutes
5.759,11.749,7.116,3.136,0.992,5.431,C,5 minutes
5.847,7.892,11.951,2.701,3.647,0.68,C,5 minutes
24.437,2.614,7.013,3.136,3.647,0.68,C,5 minutes
19.178,11.749,8.303,2.701,0.992,5.431,C,5 minutes
24.437,2.614,11.951,2.701,4.52,5.431,C,5 minutes
5.847,2.614,7.013,3.941,3.647,5.431,C,5 minutes
18.678,2.614,3.122,3.941,3.647,5.431,C,5 minutes
1.399,16.954,7.013,3.941,0.992,0.68,C,5 minutes
3.393,16.954,11.951,3.941,3.647,0.68,C,5 minutes
6.469,16.954,8.303,13.997,3.647,0.68,C,5 minutes
5.692,2.614,7.013,13.997,0.992,0.68,C,5 minutes
39.667,7.892,8.303,3.136,4.52,5.431,C,5 minutes
6.469,11.749,3.122,2.701,3.647,0.68,C,5 minutes
1.399,16.954,7.013,3.136,0.992,0.68,C,5 minutes
29.967,16.954,7.116,13.997,0.992,5.431,C,5 minutes
19.178,7.106,3.122,3.136,4.52,0.68,C,5 minutes
5.692,0.343,3.122,3.136,0.992,0.68,C,5 minutes
3.393,0.343,7.116,2.701,3.647,0.68,C,5 minutes
3.393,6.493,7.116,13.997,3.647,0.68,C,5 minutes
5.759,7.106,7.116,2.701,4.52,0.68,C,5 minutes
5.759,7.892,11.951,3.136,0.992,5.431,C,5 minutes
3.393,11.749,7.013,3.136,3.647,0.68,C,5 minutes
5.759,16.954,11.951,3.136,3.647,0.68,C,5 minutes
6.469,7.892,8.303,3.941,3.647,5.431,C,5 minutes
3.677,6.493,11.951,13.997,0.992,5.431,C,5 minutes
5.847,7.892,11.951,3.136,4.52,0.68,C,5 minutes
19.178,7.106,11.951,3.941,0.992,5.431,C,5 minutes
6.469,7.892,8.303,3.136,0.992,5.431,C,5 minutes
19.178,7.106,7.116,13.997,0.992,0.68,C,5 minutes
5.759,6.493,3.122,2.701,0.992,5.431,C,5 minutes
5.759,7.892,7.116,3.941,3.647,5.431,C,5 minutes
5.847,7.892,11.951,13.997,0.992,0.68,C,5 minutes
5.759,11.749,7.116,13.997,0.992,5.431,C,5 minutes
5.847,0.343,3.122,3.136,3.647,0.68,C,5 minutes
8.058,16.954,11.951,3.136,3.647,5.431,C,5 minutes
24.437,16.954,7.013,3.136,4.52,0.68,C,5 minutes
1.399,11.749,7.013,13.997,0.992,5.431,C,5 minutes
8.058,6.493,7.013,3.136,0.992,0.68,C,5 minutes
5.847,0.343,11.951,2.701,4.52,5.431,C,5 minutes
19.178,16.954,8.303,3.136,3.647,5.431,C,5 minutes
18.678,16.954,8.303,2.701,3.647,0.68,C,5 minutes
29.967,0.343,11.951,2.701,0.992,5.431,C,5 minutes
3.677,7.892,8.303,2.701,3.647,5.431,C,5 minutes
5.847,11.749,11.951,13.997,4.52,5.431,C,5 minutes
1.399,11.749,8.303,3.941,4.52,0.68,C,5 minutes
1.399,7.106,3.122,3.136,4.52,5.431,C,5 minutes
6.469,16.954,7.116,3.941,0.992,5.431,C,5 minutes
29.967,6.493,11.951,3.941,0.992,5.431,C,5 minutes
18.678,16.954,7.013,13.997,0.992,0.68,C,5 minutes
1.399,7.106,11.951,3.941,0.992,5.431,C,5 minutes
18.678,0.343,7.116,3.941,0.992,0.68,C,5 minutes
5.847,2.614,3.122,3.941,4.52,5.431,C,5 minutes
18.678,16.954,11.951,13.997,3.647,0.68,C,5 minutes
3.393,0.343,8.303,2.701,3.647,5.431,C,5 minutes
5.759,6.493,7.013,2.701,0.992,0.68,C,5 minutes
18.678,7.106,7.116,3.941,4.52,0.68,C,5 minutes
1.399,11.749,3.122,13.997,0.992,5.431,C,5 minutes
5.759,2.614,11.951,13.997,3.647,5.431,C,5 minutes
19.178,16.954,8.303,3.941,0.992,5.431,C,5 minutes
3.677,2.614,7.013,3.136,4.52,0.68,C,5 minutes
5.692,2.614,7.013,3.941,4.52,5.431,C,5 minutes
3.677,2.614,8.303,3.941,4.52,5.431,C,5 minutes
5.692,11.749,11.951,3.941,4.52,0.68,C,5 minutes
5.759,16.954,7.116,13.997,0.992,5.431,C,5 minutes
3.677,0.343,7.013,3.136,3.647,5.431,C,5 minutes
39.667,2.614,8.303,3.136,4.52,0.68,C,5 minutes
29.967,11.749,3.122,3.941,4.52,5.431,C,5 minutes
18.678,0.343,3.122,2.701,3.647,5.431,C,5 minutes
39.667,6.493,11.951,3.941,0.992,0.68,C,5 minutes
6.469,7.892,3.122,13.997,4.52,5.431,C,5 minutes
1.399,11.749,8.303,2.701,0.992,5.431,C,5 minutes
6.469,16.954,3.122,3.941,0.992,0.68,C,5 minutes
5.692,7.106,7.013,3.941,3.647,5.431,C,5 minutes
19.178,0.343,11.951,2.701,3.647,0.68,C,5 minutes
24.437,7.106,3.122,2.701,3.647,0.68,C,5 minutes
8.058,6.493,7.116,2.701,4.52,0.68,C,5 minutes
29.967,2.614,7.013,13.997,0.992,5.431,C,5 minutes
1.399,7.892,11.951,3.941,4.52,0.68,C,5 minutes
5.759,16.954,8.303,13.997,3.647,0.68,C,5 minutes
29.967,0.343,8.303,3.136,4.52,5.431,C,5 minutes
1.399,16.954,11.951,3.136,4.52,0.68,C,5 minutes
18.678,2.614,7.116,3.136,4.52,5.431,C,5 minutes
39.667,7.892,8.303,2.701,0.992,5.431,C,5 minutes
3.677,16.954,3.122,2.701,3.647,0.68,C,5 minutes
6.29,7.036,1.309,3.883,1.394,1.272,A3,5 minutes
2.654,11.39,3.882,2.478,1.394,1.272,A3,5 minutes
0.942,5.989,4.634,3.883,1.007,0.857,A3,5 minutes
7.596,0.197,3.322,3.883,1.394,1.272,A3,5 minutes
7.935,7.509,6.67,3.883,0.236,1.272,A3,5 minutes
0.942,11.39,4.161,1.338,0.236,0.857,A3,5 minutes
7.935,11.39,4.161,1.338,1.007,1.272,A3,5 minutes
8.694,0.197,3.882,0.765,1.007,0.857,A3,5 minutes
2.654,18.065,4.161,2.478,1.007,1.272,A3,5 minutes
22.653,7.036,3.882,2.478,1.007,0.857,A3,5 minutes
9.087,4.935,4.634,1.338,1.007,0.857,A3,5 minutes
16.406,7.509,1.309,2.478,1.394,0.857,A3,5 minutes
2.654,7.036,4.634,2.478,1.394,0.857,A3,5 minutes
2.501,7.509,6.67,0.765,1.007,0.857,A3,5 minutes
9.087,7.509,4.634,1.338,1.007,1.272,A3,5 minutes
8.728,7.509,4.634,3.883,1.007,0.857,A3,5 minutes
2.501,0.197,1.309,0.765,1.394,1.272,A3,5 minutes
10.399,5.307,3.882,1.338,1.007,0.857,A3,5 minutes
6.29,0.197,3.322,1.338,1.007,0.857,A3,5 minutes
22.653,5.989,4.634,0.765,1.007,0.857,A3,5 minutes
19.723,0.197,1.309,0.765,0.236,0.857,A3,5 minutes
9.087,0.197,1.309,2.478,1.394,1.272,A3,5 minutes
6.29,4.935,4.634,3.883,1.394,0.857,A3,5 minutes
8.728,4.935,4.634,0.765,1.007,0.857,A3,5 minutes
22.653,5.989,1.309,3.883,0.236,0.857,A3,5 minutes
8.728,7.036,4.634,0.765,1.394,1.272,A3,5 minutes
16.406,18.065,6.67,2.478,1.007,1.272,A3,5 minutes
7.935,5.307,1.309,3.883,1.394,1.272,A3,5 minutes
0.942,5.307,3.322,1.338,1.394,1.272,A3,5 minutes
0.942,7.036,6.67,2.478,1.007,0.857,A3,5 minutes
2.501,7.509,3.882,3.883,1.007,1.272,A3,5 minutes
1.735,7.509,1.309,3.883,1.007,1.272,A3,5 minutes
11.571,11.39,4.634,3.883,1.394,1.272,A3,5 minutes
11.571,7.036,3.322,2.478,0.236,0.857,A3,5 minutes
8.694,0.197,1.309,3.883,1.394,1.272,A3,5 minutes
19.723,4.935,6.67,3.883,1.394,1.272,A3,5 minutes
2.501,4.935,4.161,0.765,1.007,0.857,A3,5 minutes
8.694,7.036,3.882,3.883,0.236,1.272,A3,5 minutes
16.406,7.036,4.634,2.478,1.007,1.272,A3,5 minutes
16.406,7.509,3.322,0.765,1.394,0.857,A3,5 minutes
1.735,4.935,3.322,0.765,1.007,0.857,A3,5 minutes
9.087,18.065,1.309,0.765,1.007,1.272,A3,5 minutes
6.29,11.39,3.322,1.338,0.236,0.857,A3,5 minutes
7.935,5.307,1.309,0.765,0.236,0.857,A3,5 minutes
22.234,11.39,3.322,2.478,0.236,0.857,A3,5 minutes
9.087,18.065,3.322,1.338,1.007,1.272,A3,5 minutes
19.723,4.935,1.309,1.338,1.007,1.272,A3,5 minutes
7.935,5.989,3.322,2.478,0.236,1.272,A3,5 minutes
0.942,18.065,1.309,1.338,0.236,1.272,A3,5 minutes
22.653,4.935,3.322,0.765,1.394,1.272,A3,5 minutes
9.087,7.509,6.67,3.883,0.236,1.272,A3,5 minutes
16.406,11.39,3.322,1.338,1.007,0.857,A3,5 minutes
2.654,4.935,3.882,1.338,1.394,0.857,A3,5 minutes
2.654,7.509,3.322,2.478,1.007,0.857,A3,5 minutes
8.694,0.197,3.882,1.338,0.236,1.272,A3,5 minutes
19.723,0.197,3.322,3.883,0.236,0.857,A3,5 minutes
7.596,4.935,6.67,2.478,1.007,1.272,A3,5 minutes
7.935,11.39,1.309,1.338,1.007,1.272,A3,5 minutes
22.653,0.197,4.161,1.338,1.007,0.857,A3,5 minutes
22.653,5.307,4.634,1.338,0.236,0.857,A3,5 minutes
11.571,4.935,4.161,3.883,1.007,1.272,A3,5 minutes
22.234,0.197,4.634,1.338,1.007,0.857,A3,5 minutes
2.654,0.197,3.882,1.338,1.007,0.857,A3,5 minutes
7.935,11.39,6.67,0.765,1.394,0.857,A3,5 minutes
7.596,4.935,3.322,1.338,0.236,0.857,A3,5 minutes
2.501,18.065,3.322,0.765,1.007,1.272,A3,5 minutes
0.942,0.197,3.882,2.478,0.236,1.272,A3,5 minutes
10.399,0.197,4.161,2.478,1.394,0.857,A3,5 minutes
19.723,5.989,6.67,2.478,1.007,0.857,A3,5 minutes
16.406,7.036,3.322,3.883,1.394,1.272,A3,5 minutes
9.087,11.39,4.161,3.883,0.236,0.857,A3,5 minutes
2.501,4.935,3.882,1.338,1.007,0.857,A3,5 minutes
22.234,7.509,4.161,0.765,0.236,0.857,A3,5 minutes
8.728,18.065,4.634,2.478,1.007,1.272,A3,5 minutes
22.234,5.989,1.309,1.338,0.236,1.272,A3,5 minutes
16.406,5.307,4.634,0.765,0.236,0.857,A3,5 minutes
22.653,18.065,1.309,2.478,1.394,0.857,A3,5 minutes
16.406,18.065,3.322,1.338,0.236,1.272,A3,5 minutes
0.942,18.065,3.882,2.478,1.394,0.857,A3,5 minutes
8.694,7.509,3.322,3.883,1.007,1.272,A3,5 minutes
7.935,5.989,3.322,3.883,1.007,0.857,A3,5 minutes
11.571,4.935,3.882,1.338,1.394,0.857,A3,5 minutes
11.571,0.197,4.634,0.765,1.394,0.857,A3,5 minutes
2.654,5.307,3.882,1.338,0.236,1.272,A3,5 minutes
0.942,5.307,3.322,1.338,1.007,1.272,A3,5 minutes
8.728,5.989,1.309,3.883,1.394,1.272,A3,5 minutes
19.723,5.989,1.309,1.338,1.394,1.272,A3,5 minutes
2.654,0.197,3.322,1.338,1.394,0.857,A3,5 minutes
8.728,7.036,1.309,0.765,0.236,0.857,A3,5 minutes
22.653,5.307,4.634,1.338,1.007,1.272,A3,5 minutes
22.234,11.39,4.634,3.883,1.007,0.857,A3,5 minutes
0.942,7.036,6.67,3.883,0.236,0.857,A3,5 minutes
0.942,11.39,3.322,2.478,1.394,1.272,A3,5 minutes
1.735,7.509,6.67,2.478,1.007,1.272,A3,5 minutes
2.501,4.935,4.634,1.338,0.236,0.857,A3,5 minutes
8.728,0.197,3.322,1.338,0.236,0.857,A3,5 minutes
8.728,7.509,6.67,3.883,1.007,1.272,A3,5 minutes
16.406,5.989,3.322,1.338,0.236,0.857,A3,5 minutes
2.654,5.989,1.309,0.765,1.394,0.857,A3,5 minutes
11.571,5.989,3.882,3.883,0.236,1.272,A3,5 minutes
11.136,5.247,8.014,2.506,0.841,,A2,5 minutes
3.788,10.03,2.446,2.936,0.841,,A2,5 minutes
1.82,5.247,8.014,2.936,0.841,,A2,5 minutes
18.049,11.596,8.014,2.936,2.183,,A2,5 minutes
3.788,10.03,8.014,4.135,2.183,,A2,5 minutes
8.603,10.03,9.697,2.506,0.841,,A2,5 minutes
11.136,5.247,9.697,4.135,2.183,,A2,5 minutes
18.049,0.006,2.446,4.135,0.841,,A2,5 minutes
16.272,0.006,9.697,2.506,2.183,,A2,5 minutes
8.603,10.03,2.446,4.135,2.183,,A2,5 minutes
11.136,4.005,1.903,2.936,0.841,,A2,5 minutes
18.049,11.596,9.697,4.135,2.183,,A2,5 minutes
14.348,11.596,1.903,4.135,2.183,,A2,5 minutes
3.788,4.005,9.697,2.506,0.841,,A2,5 minutes
14.511,10.03,1.903,2.506,2.183,,A2,5 minutes
18.049,0.006,8.014,2.936,2.183,,A2,5 minutes
3.788,4.005,8.014,2.506,0.841,,A2,5 minutes
18.049,4.803,9.697,4.135,0.841,,A2,5 minutes
18.049,4.803,1.903,2.506,0.841,,A2,5 minutes
16.272,0.006,9.697,2.506,2.183,,A2,5 minutes
1.82,10.03,9.697,4.135,2.183,,A2,5 minutes
16.272,0.006,1.903,2.936,0.841,,A2,5 minutes
18.061,10.03,8.014,2.506,0.841,,A2,5 minutes
18.049,4.005,1.903,4.135,0.841,,A2,5 minutes
3.333,5.247,9.697,4.135,0.841,,A2,5 minutes
1.82,5.247,9.697,2.506,2.183,,A2,5 minutes
18.049,5.247,1.903,4.135,2.183,,A2,5 minutes
14.348,11.596,1.903,2.936,2.183,,A2,5 minutes
8.603,5.247,1.903,4.135,2.183,,A2,5 minutes
18.049,11.596,8.014,4.135,0.841,,A2,5 minutes
18.049,4.803,8.014,2.936,2.183,,A2,5 minutes
16.272,11.596,8.014,4.135,2.183,,A2,5 minutes
1.82,0.006,9.697,4.135,2.183,,A2,5 minutes
3.333,0.006,2.446,2.506,0.841,,A2,5 minutes
3.788,4.803,9.697,2.506,0.841,,A2,5 minutes
3.333,0.006,8.014,2.936,0.841,,A2,5 minutes
3.333,4.005,1.903,2.506,0.841,,A2,5 minutes
8.603,4.005,9.697,4.135,0.841,,A2,5 minutes
8.603,0.006,9.697,2.936,2.183,,A2,5 minutes
14.348,0.006,1.903,4.135,2.183,,A2,5 minutes
8.603,4.803,9.697,2.506,2.183,,A2,5 minutes
18.061,4.803,2.446,4.135,2.183,,A2,5 minutes
3.788,4.005,8.014,2.506,0.841,,A2,5 minutes
1.82,4.005,9.697,2.936,0.841,,A2,5 minutes
37.54,10.03,2.446,2.506,0.841,,A2,5 minutes
11.583,4.005,9.697,4.135,2.183,,A2,5 minutes
11.136,4.005,1.903,2.936,0.841,,A2,5 minutes
3.333,4.005,9.697,2.506,2.183,,A2,5 minutes
14.348,0.006,2.446,4.135,0.841,,A2,5 minutes
16.272,4.803,1.903,2.936,0.841,,A2,5 minutes
11.136,4.803,2.446,2.936,0.841,,A2,5 minutes
11.136,11.596,9.697,2.936,0.841,,A2,5 minutes
8.603,4.803,1.903,2.506,0.841,,A2,5 minutes
8.603,0.006,2.446,4.135,0.841,,A2,5 minutes
11.136,4.005,9.697,2.506,2.183,,A2,5 minutes
14.348,11.596,1.903,2.506,2.183,,A2,5 minutes
3.333,5.247,1.903,2.936,0.841,,A2,5 minutes
3.788,4.005,1.903,2.936,0.841,,A2,5 minutes
37.54,0.006,1.903,2.936,2.183,,A2,5 minutes
16.272,10.03,2.446,2.936,2.183,,A2,5 minutes
3.788,4.803,1.903,2.936,0.841,,A2,5 minutes
1.82,11.596,1.903,2.506,2.183,,A2,5 minutes
16.272,4.803,9.697,2.506,2.183,,A2,5 minutes
3.788,11.596,9.697,2.506,0.841,,A2,5 minutes
18.061,5.247,8.014,2.506,2.183,,A2,5 minutes
8.603,4.005,9.697,4.135,0.841,,A2,5 minutes
3.788,5.247,8.014,4.135,2.183,,A2,5 minutes
18.049,4.803,8.014,2.936,2.183,,A2,5 minutes
37.54,11.596,1.903,2.506,0.841,,A2,5 minutes
14.348,11.596,8.014,4.135,0.841,,A2,5 minutes
16.272,4.005,1.903,4.135,0.841,,A2,5 minutes
1.82,0.006,2.446,4.135,0.841,,A2,5 minutes
14.511,0.006,1.903,2.506,2.183,,A2,5 minutes
18.061,4.005,1.903,4.135,2.183,,A2,5 minutes
18.061,0.006,1.903,2.936,2.183,,A2,5 minutes
8.603,11.596,1.903,2.506,0.841,,A2,5 minutes
14.511,0.006,8.014,4.135,0.841,,A2,5 minutes
11.583,5.247,1.903,4.135,0.841,,A2,5 minutes
11.136,0.006,1.903,4.135,2.183,,A2,5 minutes
18.049,4.803,8.014,2.506,0.841,,A2,5 minutes
3.788,4.005,9.697,2.936,2.183,,A2,5 minutes
3.333,0.006,1.903,4.135,2.183,,A2,5 minutes
8.603,10.03,1.903,4.135,0.841,,A2,5 minutes
11.583,11.596,1.903,4.135,0.841,,A2,5 minutes
8.603,0.006,2.446,2.936,0.841,,A2,5 minutes
14.511,4.005,9.697,4.135,2.183,,A2,5 minutes
1.82,10.03,9.697,2.506,0.841,,A2,5 minutes
11.136,4.005,1.903,2.936,2.183,,A2,5 minutes
18.049,10.03,2.446,2.506,0.841,,A2,5 minutes
14.511,0.006,2.446,2.936,2.183,,A2,5 minutes
37.54,10.03,9.697,4.135,2.183,,A2,5 minutes
1.82,10.03,9.697,4.135,0.841,,A2,5 minutes
11.136,11.596,8.014,4.135,2.183,,A2,5 minutes
8.603,5.247,9.697,2.506,2.183,,A2,5 minutes
11.583,5.247,1.903,4.135,0.841,,A2,5 minutes
37.54,4.803,2.446,2.936,0.841,,A2,5 minutes
11.136,11.596,1.903,2.506,0.841,,A2,5 minutes
18.049,11.596,2.446,4.135,2.183,,A2,5 minutes
3.788,4.803,9.697,2.936,0.841,,A2,5 minutes
11.136,10.03,2.446,4.135,0.841,,A2,5 minutes
