0.05,0.1,0.15,0.2,0.3,0.4,Transcript,Feature,Frequency Density Group
40.232,20.213,11.658,9.223,0.668,14.058,C,speech from non-target child,medium
6.365,3.965,3.728,27.906,4.46,4.222,C,speech from non-target child,medium
39.335,0.229,9.753,1.877,18.545,5.211,C,speech from non-target child,medium
54.299,6.585,5.944,1.749,4.387,1.585,C,speech from non-target child,medium
17.795,2.189,24.389,0.668,0.504,2.134,C,speech from non-target child,medium
56.498,7.904,7.391,16.476,11.146,7.739,C,speech from non-target child,medium
34.939,2.207,8.417,0.101,2.134,15.12,C,speech from non-target child,medium
19.993,17.373,7.391,3.947,10.395,12.19,C,speech from non-target child,medium
1.09,0.211,16.348,5.174,0.284,6.915,C,speech from non-target child,medium
39.353,1.53,18.381,11.091,7.995,7.372,C,speech from non-target child,medium
14.717,13.399,9.882,3.618,7.189,5.046,C,speech from non-target child,medium
5.504,0.449,15.011,3.838,5.431,8.471,C,speech from non-target child,medium
16.036,15.615,14.736,10.432,1.31,1.658,C,speech from non-target child,medium
16.934,20.89,16.036,8.234,5.577,8.893,C,speech from non-target child,medium
30.561,8.361,0.082,19.883,5.211,0.668,C,speech from non-target child,medium
25.725,27.466,0.358,9.241,4.332,18.509,C,speech from non-target child,medium
16.476,1.987,6.512,1.438,7.684,7.025,C,speech from non-target child,medium
10.34,20.433,3.288,1.658,6.749,0.998,C,speech from non-target child,medium
32.759,26.807,0.504,10.212,6.383,6.035,C,speech from non-target child,medium
25.725,0.009,14.571,1.108,2.116,7.629,C,speech from non-target child,medium
13.838,3.068,4.478,25.945,0.138,13.014,C,speech from non-target child,medium
66.169,12.08,1.841,20.762,15.523,1.987,C,speech from non-target child,medium
5.926,27.906,11.805,5.706,6.603,2.794,C,speech from non-target child,medium
17.355,4.607,18.106,3.746,11.951,16.769,C,speech from non-target child,medium
3.306,2.849,23.234,11.421,0.961,0.156,C,speech from non-target child,medium
4.185,18.674,10.175,16.384,5.12,15.542,C,speech from non-target child,medium
13.838,13.417,10.193,15.817,7.171,12.025,C,speech from non-target child,medium
16.054,18.472,14.717,22.099,16.128,14.845,C,speech from non-target child,medium
19.131,35.818,17.227,4.515,2.94,10.669,C,speech from non-target child,medium
5.504,21.312,6.53,3.618,6.237,9.076,C,speech from non-target child,medium
3.728,19.993,8.288,1.859,4.771,7.152,C,speech from non-target child,medium
35.836,4.607,7.409,0.119,10.834,6.475,C,speech from non-target child,medium
25.268,12.757,10.046,0.558,0.522,3.8,C,speech from non-target child,medium
46.808,4.185,21.476,12.52,0.577,13.179,C,speech from non-target child,medium
25.268,14.955,8.856,4.075,3.801,11.201,C,speech from non-target child,medium
12.538,24.169,2.702,5.376,3.526,2.024,C,speech from non-target child,medium
3.728,3.086,23.216,30.012,10.413,17.263,C,speech from non-target child,medium
12.977,9.68,16.494,18.564,10.926,0.339,C,speech from non-target child,medium
27.044,24.169,10.34,5.284,4.46,14.498,C,speech from non-target child,medium
23.07,5.706,22.337,12.757,0.668,0.925,C,speech from non-target child,medium
5.504,34.957,36.111,5.944,11.347,14.717,C,speech from non-target child,medium
29.664,6.383,30.25,2.537,15.761,0.174,C,speech from non-target child,medium
3.306,14.516,9.021,2.317,8.197,6.163,C,speech from non-target child,medium
6.383,24.389,22.062,1.767,10.981,8.398,C,speech from non-target child,medium
11.201,24.828,3.013,34.627,1.823,2.207,C,speech from non-target child,medium
12.098,1.749,6.365,10.981,0.064,1.2,C,speech from non-target child,medium
43.731,9.9,6.072,9.241,20.433,10.779,C,speech from non-target child,medium
32.302,13.637,36.423,11.329,8.783,5.779,C,speech from non-target child,medium
19.131,1.969,2.262,16.054,2.353,16.439,C,speech from non-target child,medium
5.046,14.498,4.625,14.278,0.082,3.636,C,speech from non-target child,medium
11.201,9.662,23.821,0.76,13.692,9.827,C,speech from non-target child,medium
6.823,10.12,11.934,2.299,13.929,13.784,C,speech from non-target child,medium
20.872,6.146,2.28,22.301,1.108,1.42,C,speech from non-target child,medium
20.89,10.779,0.797,2.976,5.064,7.152,C,speech from non-target child,medium
8.124,15.615,27.338,17.355,17.355,11.549,C,speech from non-target child,medium
22.191,28.803,0.229,11.988,5.486,3.893,C,speech from non-target child,medium
18.674,15.395,3.728,10.541,3.379,6.163,C,speech from non-target child,medium
31.88,10.999,3.453,0.43,5.431,2.207,C,speech from non-target child,medium
1.09,4.607,8.856,15.377,1.841,1.475,C,speech from non-target child,medium
25.708,14.058,7.831,8.911,5.724,0.339,C,speech from non-target child,medium
15.615,9.021,20.579,15.377,8.655,7.135,C,speech from non-target child,medium
30.104,8.124,12.373,10.541,17.722,5.999,C,speech from non-target child,medium
12.212,13.12,17.271,4.982,7.718,14.145,A3,target-child directed speech,medium
17.529,5.546,6.127,3.992,1.067,0.223,A3,target-child directed speech,medium
21.222,14.966,1.326,12.827,20.025,9.556,A3,target-child directed speech,medium
20.196,4.623,6.932,12.761,4.197,11.197,A3,target-child directed speech,medium
21.237,6.248,8.178,7.684,2.659,10.673,A3,target-child directed speech,medium
2.366,3.802,4.265,8.622,16.724,5.11,A3,target-child directed speech,medium
8.52,23.39,16.299,11.273,6.366,7.033,A3,target-child directed speech,medium
3.582,4.315,10.229,6.402,7.118,3.556,A3,target-child directed speech,medium
30.467,13.222,10.214,14.196,8.622,6.597,A3,target-child directed speech,medium
11.802,1.238,2.298,1.084,1.717,3.813,A3,target-child directed speech,medium
1.531,9.238,5.906,1.084,0.281,5.392,A3,target-child directed speech,medium
6.674,19.186,3.24,10.93,3.7,3.915,A3,target-child directed speech,medium
17.75,1.531,12.622,1.546,9.374,16.581,A3,target-child directed speech,medium
3.187,10.468,7.152,12.197,8.505,4.505,A3,target-child directed speech,medium
17.94,28.005,23.683,0.469,1.717,12.068,A3,target-child directed speech,medium
9.75,15.068,0.3,7.494,10.332,2.315,A3,target-child directed speech,medium
3.582,5.633,13.989,0.572,3.939,3.966,A3,target-child directed speech,medium
8.315,6.674,5.701,8.058,20.109,0.531,A3,target-child directed speech,medium
8.915,3.084,9.325,3.084,0.744,6.71,A3,target-child directed speech,medium
20.196,7.187,15.562,0.213,4.965,4.684,A3,target-child directed speech,medium
3.597,4.315,0.179,5.428,12.265,9.992,A3,target-child directed speech,medium
16.914,5.135,2.898,5.479,2.727,5.571,A3,target-child directed speech,medium
64.5,7.171,10.981,10.007,0.095,2.931,A3,target-child directed speech,medium
18.57,23.185,0.862,4.402,2.967,11.673,A3,target-child directed speech,medium
14.468,12.725,16.914,7.597,10.487,12.186,A3,target-child directed speech,medium
8.725,11.391,3.719,3.751,8.178,7.571,A3,target-child directed speech,medium
19.786,6.264,15.699,6.351,13.496,8.581,A3,target-child directed speech,medium
33.544,8.71,8.588,10.35,0.418,2.556,A3,target-child directed speech,medium
11.376,2.059,6.659,6.607,0.95,6.223,A3,target-child directed speech,medium
3.992,3.187,2.23,18.263,11.391,9.802,A3,target-child directed speech,medium
7.699,14.453,4.06,10.812,0.726,9.135,A3,target-child directed speech,medium
25.544,7.597,6.317,4.315,2.64,0.428,A3,target-child directed speech,medium
2.982,12.212,5.238,17.888,3.65,4.648,A3,target-child directed speech,medium
16.519,27.903,19.664,12.145,8.554,14.058,A3,target-child directed speech,medium
2.351,2.572,5.975,6.915,7.923,7.033,A3,target-child directed speech,medium
30.467,16.006,17.545,1.377,3.069,0.238,A3,target-child directed speech,medium
14.878,2.982,2.625,0.505,5.12,0.274,A3,target-child directed speech,medium
8.11,14.453,3.802,2.572,4.881,0.249,A3,target-child directed speech,medium
0.931,0.095,10.434,7.187,3.274,0.531,A3,target-child directed speech,medium
28.416,0.315,17.75,15.853,0.539,4.648,A3,target-child directed speech,medium
9.12,11.802,12.333,20.006,14.024,3.674,A3,target-child directed speech,medium
6.879,14.981,1.478,17.376,5.975,1.623,A3,target-child directed speech,medium
0.71,13.34,7.547,4.623,6.009,6.223,A3,target-child directed speech,medium
4.212,19.888,12.675,9.171,0.232,11.53,A3,target-child directed speech,medium
5.633,0.403,13.154,5.289,7.905,5.033,A3,target-child directed speech,medium
16.914,14.761,19.581,10.263,5.804,6.812,A3,target-child directed speech,medium
17.135,12.725,7.084,19.596,4.847,1.982,A3,target-child directed speech,medium
26.775,12.812,5.701,1.582,15.152,1.008,A3,target-child directed speech,medium
33.733,2.674,25.529,16.35,5.496,8.838,A3,target-child directed speech,medium
9.135,1.854,5.922,7.648,7.289,4.607,A3,target-child directed speech,medium
22.657,25.119,9.462,9.479,2.23,3.582,A3,target-child directed speech,medium
14.043,5.751,5.99,23.99,3.924,7.956,A3,target-child directed speech,medium
0.3,6.059,13.974,2.813,19.938,5.494,A3,target-child directed speech,medium
23.698,18.247,8.52,6.622,8.334,0.956,A3,target-child directed speech,medium
23.288,10.145,13.921,0.161,3.324,1.187,A3,target-child directed speech,medium
28.416,32.195,12.265,1.12,23.956,0.813,A3,target-child directed speech,medium
14.658,14.468,9.94,13.801,13.135,5.069,A3,target-child directed speech,medium
15.478,10.571,7.479,3.341,11.665,0.469,A3,target-child directed speech,medium
5.853,20.621,18.008,7.069,7.768,0.161,A3,target-child directed speech,medium
3.802,13.75,4.007,7.597,8.573,0.802,A3,target-child directed speech,medium
5.018,9.94,10.708,6.043,1.667,2.992,A3,target-child directed speech,medium
14.673,5.853,14.331,1.956,1.17,10.299,A3,target-child directed speech,medium
15.478,10.043,18.57,15.581,4.554,18.776,A3,target-child directed speech,medium
10.161,27.375,16.724,2.351,13.545,2.29,A3,target-child directed speech,medium
25.544,33.646,12.212,3.479,0.027,8.033,A3,target-child directed speech,medium
10.35,16.504,10.897,4.674,3.324,7.043,A3,target-child directed speech,medium
5.238,22.862,0.52,7.069,1.341,6.11,A3,target-child directed speech,medium
15.083,3.274,3.324,5.648,4.197,4.007,A3,target-child directed speech,medium
33.733,11.376,0.726,1.033,5.135,9.161,A3,target-child directed speech,medium
7.289,10.058,16.451,5.597,1.307,5.146,A3,target-child directed speech,medium
28.195,13.648,20.059,6.094,9.154,4.187,A3,target-child directed speech,medium
10.571,14.863,0.52,3.736,6.043,0.008,A3,target-child directed speech,medium
17.324,4.418,20.485,11.186,2.879,4.915,A3,target-child directed speech,medium
3.582,0.213,2.025,11.94,4.505,2.325,A3,target-child directed speech,medium
3.187,13.34,3.513,3.992,10.385,2.3,A3,target-child directed speech,medium
6.248,23.185,24.503,7.494,8.349,4.659,A3,target-child directed speech,medium
15.904,2.982,1.82,4.556,2.693,14.904,A3,target-child directed speech,medium
12.212,16.196,20.743,8.146,14.419,4.187,A3,target-child directed speech,medium
29.016,13.427,15.957,8.879,1.394,2.941,A3,target-child directed speech,medium
14.248,4.315,11.308,19.478,1.58,0.418,A3,target-child directed speech,medium
16.094,8.402,11.186,9.238,1.956,11.043,A3,target-child directed speech,medium
30.246,9.648,9.12,21.991,9.067,1.572,A3,target-child directed speech,medium
7.699,20.006,8.315,9.084,4.862,4.623,A3,target-child directed speech,medium
34.759,9.735,11.171,2.864,0.11,8.222,A3,target-child directed speech,medium
1.751,4.623,5.975,0.762,8.334,6.582,A3,target-child directed speech,medium
33.133,2.059,1.82,12.197,1.291,6.828,A3,target-child directed speech,medium
12.212,18.878,2.572,15.324,8.896,0.403,A3,target-child directed speech,medium
7.289,5.325,8.93,7.597,7.631,8.069,A3,target-child directed speech,medium
12.812,4.007,24.572,17.837,9.052,5.941,A3,target-child directed speech,medium
41.938,6.146,6.317,1.187,0.35,1.71,A3,target-child directed speech,medium
13.427,17.017,4.965,5.428,7.187,8.376,A3,target-child directed speech,medium
6.659,8.007,3.719,0.095,8.725,1.12,A3,target-child directed speech,medium
20.621,2.674,10.844,12.776,13.188,1.033,A3,target-child directed speech,medium
24.708,1.12,11.733,6.761,6.229,7.212,A3,target-child directed speech,medium
18.965,6.248,11.46,9.597,4.965,5.505,A3,target-child directed speech,medium
11.597,8.197,17.598,2.864,3.939,12.212,A3,target-child directed speech,medium
6.059,6.161,6.674,0.095,10.366,12.34,A3,target-child directed speech,medium
16.724,26.657,28.537,8.658,1.086,4.607,A3,target-child directed speech,medium
8.299,11.084,1.683,10.315,1.067,2.402,A3,target-child directed speech,medium
3.377,27.185,15.767,9.069,10.043,1.11,A3,target-child directed speech,medium
10.668,26.784,12.612,10.054,0.793,2.341,B1,target-child directed speech,medium
29.854,0.844,12.458,33.001,13.942,2.801,B1,target-child directed speech,medium
7.598,11.742,3.402,12.663,8.826,5.487,B1,target-child directed speech,medium
39.371,12.049,18.086,8.365,1.561,3.607,B1,target-child directed speech,medium
6.677,18.035,28.063,10.437,10.565,1.919,B1,target-child directed speech,medium
27.245,29.547,9.337,5.602,13.789,3.262,B1,target-child directed speech,medium
24.021,16.654,0.486,7.291,17.728,9.133,B1,target-child directed speech,medium
15.886,9.133,11.998,5.449,3.402,9.67,B1,target-child directed speech,medium
22.64,21.566,7.393,4.605,11.179,11.627,B1,target-child directed speech,medium
90.637,32.31,7.342,28.933,2.021,16.5,B1,target-child directed speech,medium
30.161,18.035,14.3,24.021,8.468,4.566,B1,target-child directed speech,medium
1.919,5.295,4.784,20.184,11.589,4.298,B1,target-child directed speech,medium
11.742,16.654,14.863,5.756,4.988,6.754,B1,target-child directed speech,medium
33.078,17.728,1.714,0.307,0.179,1.497,B1,target-child directed speech,medium
26.017,10.668,3.095,0.307,0.128,0.115,B1,target-child directed speech,medium
15.119,9.286,5.602,7.368,3.556,3.991,B1,target-child directed speech,medium
7.291,2.226,4.835,2.916,14.607,5.372,B1,target-child directed speech,medium
20.184,31.389,3.812,13.047,3.351,6.408,B1,target-child directed speech,medium
4.682,22.64,11.793,11.819,16.398,6.754,B1,target-child directed speech,medium
18.342,13.431,8.468,3.07,10.258,5.18,B1,target-child directed speech,medium
2.686,26.477,3.505,23.177,26.631,7.866,B1,target-child directed speech,medium
39.678,5.142,11.282,10.821,1.458,6.293,B1,target-child directed speech,medium
29.394,23.715,15.938,12.279,9.644,6.946,B1,target-child directed speech,medium
8.365,9.44,14.607,4.451,8.007,8.941,B1,target-child directed speech,medium
80.814,8.672,16.807,2.686,4.477,11.704,B1,target-child directed speech,medium
64.236,5.602,19.161,22.947,7.444,6.639,B1,target-child directed speech,medium
29.854,10.361,11.077,8.289,4.221,11.512,B1,target-child directed speech,medium
12.663,2.072,21.668,2.226,1.356,3.684,B1,target-child directed speech,medium
29.087,16.654,3.914,28.473,8.314,3.3,B1,target-child directed speech,medium
12.97,6.216,19.468,2.149,31.031,1.228,B1,target-child directed speech,medium
30.622,43.515,13.533,10.591,0.947,19.8,B1,target-child directed speech,medium
35.994,16.807,7.291,16.654,10.719,4.682,B1,target-child directed speech,medium
11.742,8.519,23.356,3.684,1.151,7.598,B1,target-child directed speech,medium
8.826,14.505,6.063,1.919,19.417,4.375,B1,target-child directed speech,medium
3.914,28.626,5.961,19.8,3.863,5.526,B1,target-child directed speech,medium
34.612,8.826,3.812,3.147,10.258,5.602,B1,target-child directed speech,medium
19.417,11.589,13.789,1.612,3.147,5.833,B1,target-child directed speech,medium
14.658,17.268,3.812,4.528,7.7,9.555,B1,target-child directed speech,medium
16.5,34.919,26.58,7.368,10.872,6.715,B1,target-child directed speech,medium
2.379,7.905,17.779,1.612,1.509,9.056,B1,target-child directed speech,medium
69.302,23.254,1.458,14.045,25.915,4.413,B1,target-child directed speech,medium
13.124,7.137,4.426,5.526,3.198,0.038,B1,target-child directed speech,medium
44.129,6.37,2.175,14.045,6.37,0.23,B1,target-child directed speech,medium
15.579,11.896,0.895,1.688,12.1,11.167,B1,target-child directed speech,medium
12.663,28.166,4.272,0.614,12.1,7.022,B1,target-child directed speech,medium
9.286,7.905,18.803,11.589,19.059,0.959,B1,target-child directed speech,medium
30.929,18.649,12.407,4.605,6.882,16.884,B1,target-child directed speech,medium
12.356,6.677,2.891,14.965,7.956,0.422,B1,target-child directed speech,medium
39.217,39.217,16.091,26.477,5.858,5.027,B1,target-child directed speech,medium
12.97,20.491,5.347,18.419,9.849,6.332,B1,target-child directed speech,medium
11.128,10.514,2.584,3.07,7.393,4.298,B1,target-child directed speech,medium
2.84,0.537,1.407,8.749,0.281,1.19,B1,target-child directed speech,medium
16.347,41.059,0.691,7.291,6.472,1.573,B1,target-child directed speech,medium
28.78,31.696,2.788,4.758,10.77,12.893,B1,target-child directed speech,medium
12.97,2.686,2.686,2.302,1.151,17.767,B1,target-child directed speech,medium
26.324,8.212,3.761,4.835,10.872,2.916,B1,target-child directed speech,medium
16.347,36.454,4.119,22.41,16.245,6.907,B1,target-child directed speech,medium
27.245,8.519,13.277,18.035,5.04,3.492,B1,target-child directed speech,medium
12.97,7.291,2.584,14.275,11.486,4.068,B1,target-child directed speech,medium
32.924,6.523,9.644,6.14,1.356,16.999,B1,target-child directed speech,medium
10.361,6.984,22.333,6.37,5.858,12.701,B1,target-child directed speech,medium
6.37,8.365,22.589,2.533,7.854,6.178,B1,target-child directed speech,medium
15.886,27.552,24.328,12.279,21.719,12.74,B1,target-child directed speech,medium
25.556,8.058,13.533,4.682,0.333,5.871,B1,target-child directed speech,medium
7.291,13.431,2.584,16.5,22.282,12.548,B1,target-child directed speech,medium
51.19,17.114,12.612,9.9,5.244,12.011,B1,target-child directed speech,medium
32.617,12.049,5.909,2.533,6.523,1.497,B1,target-child directed speech,medium
14.505,16.347,6.984,3.607,13.686,2.648,B1,target-child directed speech,medium
41.52,4.068,4.937,15.81,7.444,10.322,B1,target-child directed speech,medium
50.729,0.691,3.709,0.46,0.947,3.722,B1,target-child directed speech,medium
16.961,45.357,9.593,17.728,4.937,12.663,B1,target-child directed speech,medium
4.068,6.37,17.933,4.988,3.147,8.864,B1,target-child directed speech,medium
6.984,20.338,3.095,5.986,5.807,12.394,B1,target-child directed speech,medium
73.139,10.054,8.212,14.735,8.468,2.226,B1,target-child directed speech,medium
1.919,14.045,17.882,10.975,5.449,4.95,B1,target-child directed speech,medium
30.929,18.649,11.128,4.605,8.775,5.564,B1,target-child directed speech,medium
10.207,5.602,4.835,8.365,0.128,2.955,B1,target-child directed speech,medium
50.422,3.607,18.138,22.256,4.17,20.069,B1,target-child directed speech,medium
29.24,15.579,0.64,16.807,8.979,0.23,B1,target-child directed speech,medium
11.742,11.589,18.138,13.507,12.203,21.489,B1,target-child directed speech,medium
3.607,2.379,11.128,29.01,17.268,7.866,B1,target-child directed speech,medium
4.682,31.543,5.398,7.598,1.561,17.498,B1,target-child directed speech,medium
2.226,8.212,18.496,0.767,1.97,6.025,B1,target-child directed speech,medium
19.263,2.226,7.086,10.975,24.226,0.115,B1,target-child directed speech,medium
0.998,0.077,5.551,7.521,3.709,3.952,B1,target-child directed speech,medium
19.724,0.077,8.979,9.133,15.784,2.533,B1,target-child directed speech,medium
21.412,1.919,1.458,2.226,25.863,0.729,B1,target-child directed speech,medium
29.24,10.207,19.673,0.077,4.682,0.806,B1,target-child directed speech,medium
9.593,0.998,18.598,20.952,10.054,0.959,B1,target-child directed speech,medium
27.705,5.909,4.477,9.823,12.612,12.817,B1,target-child directed speech,medium
7.598,18.189,3.351,5.602,12.203,16.193,B1,target-child directed speech,medium
5.756,22.333,9.133,0.998,8.928,0.499,B1,target-child directed speech,medium
17.882,8.519,6.319,2.533,6.984,12.471,B1,target-child directed speech,medium
12.203,16.961,16.142,5.909,14.249,4.029,B1,target-child directed speech,medium
15.886,19.57,5.909,1.995,1.458,5.756,B1,target-child directed speech,medium
2.993,18.956,12.817,2.763,4.477,14.16,B1,target-child directed speech,medium
4.221,10.054,16.04,35.61,8.877,10.361,B1,target-child directed speech,medium
6.677,24.635,2.379,6.6,10.003,2.226,B1,target-child directed speech,medium
1.919,24.635,4.937,9.363,7.086,6.025,B1,target-child directed speech,medium
10.668,10.975,33.947,10.207,10.617,7.214,B1,target-child directed speech,medium
31.255,18.544,8.608,9.205,2.7,11.741,B2,target-child directed speech,medium
5.117,16.754,25.645,0.015,14.277,0.119,B2,target-child directed speech,medium
23.02,7.623,1.298,1.865,29.912,2.342,B2,target-child directed speech,medium
10.995,9.563,16.575,6.818,8.19,18.052,B2,target-child directed speech,medium
6.907,22.662,9.533,14.844,10.13,2.044,B2,target-child directed speech,medium
46.8,19.618,32.687,3.595,16.634,5.296,B2,target-child directed speech,medium
12.278,9.921,22.542,11.084,4.699,9.011,B2,target-child directed speech,medium
39.132,5.087,12.427,12.248,18.604,6.818,B2,target-child directed speech,medium
0.821,3.685,11.682,13.859,13.352,1.283,B2,target-child directed speech,medium
1.179,7.236,11.472,6.997,11.353,13.039,B2,target-child directed speech,medium
3.118,4.401,2.641,15.143,9.653,2.536,B2,target-child directed speech,medium
18.514,2.432,9.443,21.767,12.875,16.709,B2,target-child directed speech,medium
15.292,13.531,8.489,4.192,11.383,7.579,B2,target-child directed speech,medium
14.217,15.68,15.65,2.611,10.369,3.73,B2,target-child directed speech,medium
9.563,13.531,8.369,5.177,17.112,11.831,B2,target-child directed speech,medium
31.046,5.833,15.65,0.164,2.671,7.549,B2,target-child directed speech,medium
35.909,12.427,12.188,30.329,1.805,3.655,B2,target-child directed speech,medium
8.489,4.908,17.649,29.107,3.774,2.446,B2,target-child directed speech,medium
0.612,27.107,3.446,2.611,13.531,0.463,B2,target-child directed speech,medium
24.81,4.729,11.92,29.077,10.637,10.04,B2,target-child directed speech,medium
22.303,6.34,11.204,8.489,7.414,1.551,B2,target-child directed speech,medium
15.501,14.963,11.114,28.748,15.471,1.224,B2,target-child directed speech,medium
24.81,13.173,5.117,9.115,10.607,8.444,B2,target-child directed speech,medium
25.884,6.012,6.46,5.356,22.512,14.516,B2,target-child directed speech,medium
38.923,8.698,5.266,0.373,2.611,23.348,B2,target-child directed speech,medium
11.92,11.89,3.476,10.219,17.649,10.354,B2,target-child directed speech,medium
14.068,29.107,2.282,10.189,4.401,3.417,B2,target-child directed speech,medium
4.908,7.803,4.401,28.48,18.275,11.935,B2,target-child directed speech,medium
29.107,11.383,1.298,7.325,1.328,1.626,B2,target-child directed speech,medium
31.762,0.283,5.982,26.063,6.549,5.266,B2,target-child directed speech,medium
71.147,8.161,11.562,5.266,5.863,5.624,B2,target-child directed speech,medium
24.452,29.793,24.959,1.716,5.356,14.024,B2,target-child directed speech,medium
21.229,18.872,5.475,0.88,15.56,3.879,B2,target-child directed speech,medium
19.797,22.99,3.476,0.791,22.87,11.263,B2,target-child directed speech,medium
34.477,36.595,11.682,6.549,27.465,9.608,B2,target-child directed speech,medium
4.401,21.587,3.566,10.935,4.878,5.714,B2,target-child directed speech,medium
33.194,8.161,13.591,7.623,3.416,10.085,B2,target-child directed speech,medium
2.044,19.946,42.026,17.082,7.832,4.461,B2,target-child directed speech,medium
21.02,0.791,21.02,1.895,8.131,11.084,B2,target-child directed speech,medium
9.772,10.309,9.533,11.92,5.326,7.221,B2,target-child directed speech,medium
4.908,21.945,3.208,11.831,14.128,2.357,B2,target-child directed speech,medium
0.104,20.155,12.547,12.606,1.865,2.984,B2,target-child directed speech,medium
47.516,4.55,6.191,17.44,21.199,2.805,B2,target-child directed speech,medium
17.44,4.938,0.015,11.025,9.832,4.67,B2,target-child directed speech,medium
0.612,17.082,19.588,6.46,6.967,4.416,B2,target-child directed speech,medium
18.872,19.976,4.311,16.127,4.342,0.507,B2,target-child directed speech,medium
0.97,25.347,15.172,9.414,5.177,5.072,B2,target-child directed speech,medium
50.38,14.963,4.759,12.457,9.802,10.264,B2,target-child directed speech,medium
1.537,6.34,48.232,2.521,10.906,20.483,B2,target-child directed speech,medium
8.131,17.44,6.937,37.849,6.967,10.264,B2,target-child directed speech,medium
2.76,0.253,3.953,15.023,5.087,3.521,B2,target-child directed speech,medium
12.278,9.235,13.501,20.334,0.85,4.893,B2,target-child directed speech,medium
32.478,26.212,21.349,5.565,5.684,6.46,B2,target-child directed speech,medium
42.861,0.253,24.81,12.815,5.565,12.099,B2,target-child directed speech,medium
8.489,18.365,10.488,16.276,14.635,3.193,B2,target-child directed speech,medium
29.823,30.151,38.535,7.236,13.651,10.995,B2,target-child directed speech,medium
1.895,20.155,6.937,3.058,4.998,13.173,B2,target-child directed speech,medium
21.378,28.569,16.813,10.13,6.967,8.832,B2,target-child directed speech,medium
47.367,21.408,12.278,1.865,11.413,8.429,B2,target-child directed speech,medium
20.155,47.725,12.069,12.159,7.146,3.909,B2,target-child directed speech,medium
42.503,2.76,8.011,10.189,0.731,10.458,B2,target-child directed speech,medium
51.454,41.25,19.827,1.179,5.714,3.342,B2,target-child directed speech,medium
13.501,23.885,8.966,22.035,13.054,4.893,B2,target-child directed speech,medium
37.342,15.68,1.805,7.593,5.714,0.88,B2,target-child directed speech,medium
25.168,4.222,24.333,18.454,6.34,7.982,B2,target-child directed speech,medium
7.623,20.662,19.349,3.953,19.618,9.921,B2,target-child directed speech,medium
21.229,13.143,4.043,8.787,24.034,2.089,B2,target-child directed speech,medium
24.094,14.427,0.731,7.982,9.981,1.999,B2,target-child directed speech,medium
13.71,12.785,1.895,5.445,9.145,13.949,B2,target-child directed speech,medium
7.982,29.107,3.804,15.65,22.393,14.531,B2,target-child directed speech,medium
28.539,13.531,20.662,10.667,17.142,2.432,B2,target-child directed speech,medium
54.886,18.007,5.744,3.237,13.561,8.071,B2,target-child directed speech,medium
13.143,4.401,5.237,16.992,2.611,2.268,B2,target-child directed speech,medium
42.354,3.297,4.669,5.177,15.232,4.983,B2,target-child directed speech,medium
27.674,24.631,5.624,9.593,2.7,6.863,B2,target-child directed speech,medium
12.994,38.565,9.443,16.485,3.088,10.727,B2,target-child directed speech,medium
13.501,6.698,19.469,7.713,6.758,15.411,B2,target-child directed speech,medium
6.34,9.742,2.282,3.237,5.505,14.427,B2,target-child directed speech,medium
32.329,3.864,4.282,4.222,2.462,4.416,B2,target-child directed speech,medium
31.613,15.471,3.685,5.356,5.714,3.014,B2,target-child directed speech,medium
18.723,2.074,13.352,0.91,12.875,4.192,B2,target-child directed speech,medium
17.649,4.043,17.917,28.748,11.472,1.0,B2,target-child directed speech,medium
8.698,3.834,21.11,0.552,12.069,7.996,B2,target-child directed speech,medium
8.847,23.199,15.53,10.637,8.787,8.891,B2,target-child directed speech,medium
15.65,14.217,5.863,9.563,10.13,7.31,B2,target-child directed speech,medium
9.056,0.612,15.769,11.532,8.787,1.537,B2,target-child directed speech,medium
6.191,6.37,2.879,5.923,22.333,0.477,B2,target-child directed speech,medium
39.848,6.34,3.566,2.76,12.398,11.204,B2,target-child directed speech,medium
18.007,38.237,6.311,14.665,10.995,4.893,B2,target-child directed speech,medium
40.713,28.748,20.036,7.355,5.893,8.474,B2,target-child directed speech,medium
18.007,48.411,15.381,15.859,6.132,15.963,B2,target-child directed speech,medium
15.859,19.618,5.237,3.595,11.264,3.521,B2,target-child directed speech,medium
28.032,3.685,2.133,9.772,11.204,6.34,B2,target-child directed speech,medium
18.723,2.611,0.821,11.801,7.325,13.367,B2,target-child directed speech,medium
23.885,1.686,0.492,2.312,5.833,2.119,B2,target-child directed speech,medium
41.996,0.821,1.566,1.358,16.634,6.191,B2,target-child directed speech,medium
1.895,11.025,4.998,14.427,5.326,1.85,B2,target-child directed speech,medium
19.797,3.834,31.493,8.131,10.786,19.633,B2,target-child directed speech,medium
0.104,4.759,33.164,12.457,4.401,22.572,B2,target-child directed speech,medium
14.217,4.192,6.46,14.784,25.914,13.621,B2,target-child directed speech,medium
5.89,14.896,15.368,14.519,1.903,4.723,B2,speech from FA1/MA1,high
0.204,27.951,7.313,9.959,1.169,6.013,B2,speech from FA1/MA1,high
12.361,29.029,18.113,4.11,3.21,3.635,B2,speech from FA1/MA1,high
0.189,15.009,12.346,9.714,8.962,0.449,B2,speech from FA1/MA1,high
0.777,18.832,0.988,3.179,11.497,3.807,B2,speech from FA1/MA1,high
32.167,24.798,1.496,7.459,2.705,1.16,B2,speech from FA1/MA1,high
