0.05,0.1,0.15,0.2,0.3,0.4,Transcript,Sampling Interval
30.666,20.22,36.303,11.47,1.749,5.802,B1,5 minutes
2.899,19.139,16.87,5.45,2.187,11.94,B1,5 minutes
49.178,14.329,13.522,1.032,5.768,4.213,B1,5 minutes
10.959,13.812,20.848,3.958,1.078,7.592,B1,5 minutes
16.588,23.58,5.704,5.579,0.752,7.958,B1,5 minutes
22.606,11.383,9.504,2.971,12.279,1.675,B1,5 minutes
29.776,7.294,27.013,1.204,1.38,3.026,B1,5 minutes
18.249,11.171,0.986,9.436,2.808,4.477,B1,5 minutes
24.936,44.334,7.583,3.342,11.46,9.031,B1,5 minutes
3.45,2.759,19.512,11.873,2.759,0.245,B1,5 minutes
24.606,3.746,33.463,9.055,1.502,13.179,B1,5 minutes
41.982,1.106,0.003,10.75,3.649,9.584,B1,5 minutes
4.56,8.15,1.6,3.118,4.68,4.391,C,5 minutes
29.348,7.361,10.945,12.059,0.624,3.44,C,5 minutes
4.56,22.482,11.86,6.91,0.12,3.406,C,5 minutes
3.958,8.999,7.459,2.205,3.215,6.577,C,5 minutes
5.31,6.865,16.698,5.934,6.317,2.605,C,5 minutes
22.903,13.197,25.397,0.413,3.23,1.305,C,5 minutes
42.898,12.379,10.223,2.336,3.432,0.96,C,5 minutes
26.403,20.814,1.344,4.661,1.908,2.813,C,5 minutes
23.128,25.388,4.92,7.136,2.629,3.174,C,5 minutes
60.475,9.788,5.205,1.585,0.286,0.909,C,5 minutes
20.499,0.398,15.03,5.13,0.052,2.464,C,5 minutes
27.89,14.166,0.038,9.258,8.413,0.809,C,5 minutes
0.819,15.924,16.728,8.319,0.676,2.374,C,5 minutes
15.782,11.237,7.053,6.599,3.906,5.872,C,5 minutes
1.765,0.661,5.687,3.151,0.007,5.241,C,5 minutes
3.523,20.611,8.045,6.081,1.111,0.803,C,5 minutes
10.824,4.184,8.301,4.815,1.968,7.298,C,5 minutes
24.645,11.665,2.081,1.258,2.021,0.081,C,5 minutes
31.601,1.765,4.259,2.205,9.367,1.337,C,5 minutes
10.944,0.51,5.206,17.716,2.726,0.132,C,5 minutes
22.977,8.758,16.067,1.727,2.464,1.878,C,5 minutes
18.29,15.473,5.506,15.635,2.216,0.206,C,5 minutes
8.465,11.62,18.636,1.739,1.901,0.132,C,5 minutes
8.014,1.923,4.59,5.885,8.27,0.74,C,5 minutes
10.764,9.907,10.659,1.675,0.856,2.939,C,5 minutes
27.139,13.851,14.204,3.992,2.591,6.486,C,5 minutes
9.472,10.576,6.587,6.223,1.675,0.915,C,5 minutes
15.361,19.079,5.521,3.034,0.375,3.118,C,5 minutes
21.851,0.353,0.609,4.961,1.66,4.11,C,5 minutes
33.523,20.115,6.152,11.012,0.435,2.278,C,5 minutes
13.017,11.597,8.435,0.571,3.613,2.718,C,5 minutes
21.58,18.892,20.334,11.782,0.458,0.336,C,5 minutes
40.66,7.834,2.05,3.534,8.443,0.815,C,5 minutes
11.41,9.75,0.263,8.301,2.734,4.284,C,5 minutes
3.749,31.901,17.088,10.2,8.518,1.089,C,5 minutes
14.775,8.24,8.105,5.698,5.123,2.482,C,5 minutes
8.69,14.256,12.312,0.166,8.195,3.134,C,5 minutes
3.508,26.177,8.075,5.536,5.041,4.177,C,5 minutes
40.374,2.313,1.765,10.268,5.596,3.534,C,5 minutes
52.182,18.448,6.888,1.45,6.324,1.782,C,5 minutes
6.707,23.766,6.903,5.085,6.092,1.281,C,5 minutes
3.102,5.033,13.498,8.105,1.089,0.482,C,5 minutes
27.484,11.192,8.0,9.731,1.713,2.616,C,5 minutes
5.04,33.568,7.519,7.264,3.778,0.949,C,5 minutes
17.524,18.944,0.338,3.963,1.548,0.746,C,5 minutes
3.327,27.417,15.481,12.026,6.828,1.401,C,5 minutes
9.006,6.392,1.555,5.461,4.319,1.502,C,5 minutes
7.084,2.381,6.212,11.41,1.494,4.588,C,5 minutes
24.284,12.228,3.733,8.571,5.986,1.327,C,5 minutes
3.208,21.422,10.043,12.544,4.206,0.678,C,5 minutes
11.771,2.043,3.523,11.94,8.142,0.229,C,5 minutes
2.126,15.647,8.886,3.936,1.893,1.777,C,5 minutes
41.697,10.426,5.145,15.969,2.832,3.664,C,5 minutes
9.562,13.468,3.613,0.177,6.926,4.323,C,5 minutes
24.42,19.98,1.841,6.16,1.975,2.229,C,5 minutes
29.663,8.623,4.875,5.885,1.51,0.864,C,5 minutes
17.93,8.346,8.044,5.874,3.711,1.085,C,5 minutes
32.171,5.198,0.804,2.858,3.177,2.351,C,5 minutes
14.64,7.361,0.037,7.586,2.532,3.72,C,5 minutes
21.776,14.295,7.579,16.487,6.445,5.01,C,5 minutes
36.588,13.641,2.771,1.743,10.02,1.337,C,5 minutes
5.896,15.872,10.464,11.124,2.524,2.16,C,5 minutes
19.432,4.447,8.946,3.158,0.788,1.53,C,5 minutes
15.376,0.353,12.566,8.131,4.739,2.409,C,5 minutes
28.881,5.919,5.026,3.23,3.282,2.037,C,5 minutes
24.255,20.003,4.079,7.117,2.283,3.665,C,5 minutes
4.019,17.186,15.421,1.213,4.311,2.353,C,5 minutes
16.593,9.84,7.564,9.067,4.191,1.208,C,5 minutes
4.965,15.654,12.867,6.701,5.183,0.815,C,5 minutes
31.946,3.884,12.988,6.284,7.902,4.03,C,5 minutes
7.654,21.506,8.39,6.746,2.035,3.061,C,5 minutes
3.282,15.811,11.545,3.17,12.237,0.363,C,5 minutes
20.739,8.413,1.645,2.403,2.299,1.996,C,5 minutes
1.54,5.829,5.656,7.519,2.276,0.154,C,5 minutes
11.455,9.653,5.806,15.365,4.432,1.18,C,5 minutes
10.329,15.473,5.461,2.318,3.846,0.132,C,5 minutes
25.501,3.072,1.24,4.391,1.345,0.73,C,5 minutes
32.577,6.978,21.16,5.513,6.197,0.639,C,5 minutes
27.049,15.135,9.532,10.662,0.827,1.941,C,5 minutes
12.972,9.569,6.242,8.289,6.347,2.222,C,5 minutes
4.154,19.838,15.361,3.219,0.045,7.027,C,5 minutes
21.715,13.551,4.664,15.271,0.157,0.357,C,5 minutes
13.513,8.262,2.937,0.477,5.423,0.143,C,5 minutes
46.789,5.4,0.458,9.281,5.949,1.817,C,5 minutes
46.548,21.4,2.351,4.285,0.278,1.654,C,5 minutes
14.054,12.116,3.313,2.516,2.178,0.318,C,5 minutes
47.916,1.63,18.186,3.67,1.931,6.965,C,5 minutes
16.532,25.021,0.818,6.437,2.591,0.47,C,5 minutes
36.813,6.505,5.851,15.913,6.851,2.122,C,5 minutes
17.389,9.562,18.862,8.391,1.036,3.872,C,5 minutes
10.869,19.387,0.248,3.377,2.096,2.398,C,5 minutes
16.127,6.746,2.801,2.201,4.905,2.346,C,5 minutes
10.538,30.053,1.029,9.074,2.771,0.398,C,5 minutes
6.994,12.312,0.668,6.753,3.628,3.394,C,5 minutes
35.702,4.612,11.696,10.099,9.044,1.034,C,5 minutes
8.826,10.847,10.269,13.99,1.991,2.415,C,5 minutes
3.372,8.781,1.239,4.33,6.407,2.904,C,5 minutes
28.536,3.665,6.498,3.755,6.535,0.385,C,5 minutes
10.809,8.188,20.319,10.212,3.568,2.263,C,5 minutes
20.469,29.445,8.24,12.695,1.915,2.246,C,5 minutes
6.451,11.642,0.985,2.208,6.895,2.181,A3,5 minutes
12.575,2.952,1.52,6.035,0.004,0.537,A3,5 minutes
25.061,8.499,0.203,8.64,3.953,0.98,A3,5 minutes
6.69,13.988,8.956,6.292,6.001,2.938,A3,5 minutes
16.414,2.037,3.747,7.486,0.228,2.664,A3,5 minutes
10.011,7.168,1.043,1.392,5.286,5.457,A3,5 minutes
21.045,6.015,4.352,9.414,4.218,0.989,A3,5 minutes
21.482,11.662,2.058,3.131,4.033,3.927,A3,5 minutes
28.402,10.608,2.833,4.582,4.423,3.086,A3,5 minutes
9.693,15.657,0.972,7.585,5.735,1.545,A3,5 minutes
19.714,16.951,1.409,3.409,1.674,3.793,A3,5 minutes
7.485,13.372,0.818,0.408,1.535,0.501,A3,5 minutes
15.915,4.443,2.143,5.717,0.567,2.102,A3,5 minutes
22.994,26.912,3.734,3.081,1.979,0.851,A3,5 minutes
17.805,12.515,14.351,4.534,2.9,2.564,A3,5 minutes
18.301,3.867,0.367,2.585,0.752,0.155,A3,5 minutes
13.431,1.361,7.864,0.905,4.105,7.928,A3,5 minutes
3.509,2.177,5.059,9.852,9.096,2.352,A3,5 minutes
7.626,11.224,14.669,0.655,5.982,7.51,A3,5 minutes
33.354,8.459,10.613,4.514,2.906,0.322,A3,5 minutes
20.608,25.717,2.978,0.815,2.304,2.763,A3,5 minutes
7.485,23.532,4.383,4.007,4.491,0.861,A3,5 minutes
5.775,5.596,6.459,8.678,7.008,1.52,A3,5 minutes
0.19,0.288,7.87,8.599,0.203,2.292,A3,5 minutes
26.275,16.235,6.08,18.977,6.166,1.04,A3,5 minutes
3.986,8.161,9.142,0.596,3.389,2.242,A3,5 minutes
12.575,2.198,1.435,3.717,9.235,0.144,A3,5 minutes
16.313,6.411,9.739,6.999,1.52,0.045,A3,5 minutes
13.034,4.841,1.547,4.324,3.053,1.179,A3,5 minutes
25.817,3.707,12.496,4.473,0.68,2.46,A3,5 minutes
14.762,0.408,4.065,2.435,0.738,0.482,A3,5 minutes
16.374,12.933,5.107,4.603,1.489,4.354,A3,5 minutes
24.664,13.551,6.61,7.773,10.096,0.99,A3,5 minutes
16.711,4.503,13.954,3.161,3.715,0.508,A3,5 minutes
30.549,22.198,1.661,2.584,0.228,2.241,A3,5 minutes
5.24,6.89,3.151,0.08,8.401,1.686,A3,5 minutes
8.797,6.751,4.622,1.113,4.045,3.21,A3,5 minutes
6.433,0.725,14.457,2.884,1.979,2.594,A3,5 minutes
33.014,10.071,14.232,8.003,3.251,3.017,A3,5 minutes
9.574,1.679,15.054,15.161,1.613,0.866,A3,5 minutes
15.857,10.767,3.821,7.754,0.103,2.211,A3,5 minutes
1.759,3.112,3.238,2.039,0.433,3.435,A3,5 minutes
3.967,11.004,14.656,5.26,6.943,0.697,A3,5 minutes
15.618,8.182,0.076,1.651,0.4,0.352,A3,5 minutes
3.927,7.546,10.489,0.587,2.635,3.414,A3,5 minutes
19.574,1.799,7.321,9.435,4.509,3.911,A3,5 minutes
17.01,8.897,21.862,4.383,2.178,9.623,A3,5 minutes
22.596,0.506,15.38,1.451,0.156,2.549,A3,5 minutes
0.208,15.12,2.872,4.831,3.303,1.018,A3,5 minutes
9.415,8.996,0.706,9.404,7.399,3.315,A3,5 minutes
19.136,6.71,4.145,13.49,1.595,0.313,A3,5 minutes
0.667,2.355,2.846,8.996,3.966,1.417,A3,5 minutes
22.339,14.684,16.87,1.293,1.793,0.925,A3,5 minutes
10.229,3.031,7.591,6.542,1.031,0.97,A3,5 minutes
18.044,2.237,2.408,0.596,5.538,0.317,A3,5 minutes
2.276,20.369,2.674,10.151,0.203,2.201,A3,5 minutes
1.64,12.676,1.939,16.601,2.859,5.586,A3,5 minutes
4.087,14.225,15.518,4.335,6.796,2.967,A3,5 minutes
45.243,2.137,3.986,11.612,8.347,0.458,A3,5 minutes
12.376,8.958,1.807,1.331,2.715,1.929,A3,5 minutes
4.463,7.606,1.117,6.093,4.418,0.372,A3,5 minutes
21.562,4.981,6.067,3.3,5.975,2.196,A3,5 minutes
6.133,10.149,0.95,10.1,4.9,3.29,A3,5 minutes
2.496,6.91,9.182,0.815,2.753,1.948,A3,5 minutes
10.33,3.152,8.553,3.013,10.196,0.173,A3,5 minutes
3.27,15.836,11.024,1.452,3.841,6.448,A3,5 minutes
12.238,10.706,7.016,13.372,8.532,0.695,A3,5 minutes
8.479,28.164,3.901,7.725,1.421,0.105,A3,5 minutes
4.503,2.554,12.933,7.247,4.94,1.646,A3,5 minutes
18.402,6.193,3.827,7.695,4.292,2.162,A3,5 minutes
2.674,12.853,6.783,3.033,0.203,2.256,A3,5 minutes
10.348,15.001,8.845,4.295,2.382,4.478,A3,5 minutes
11.006,23.711,6.266,0.208,5.172,0.665,A3,5 minutes
15.42,7.406,6.226,8.31,7.419,2.769,A3,5 minutes
6.849,3.729,1.687,7.039,0.276,2.276,A3,5 minutes
0.706,14.444,5.086,7.069,0.911,0.304,A3,5 minutes
20.072,0.905,3.363,8.779,2.158,0.268,A3,5 minutes
17.368,10.011,4.418,3.698,2.548,0.253,A3,5 minutes
17.745,18.283,6.141,8.232,0.117,3.331,A3,5 minutes
13.869,5.397,5.028,4.345,7.533,9.15,A3,5 minutes
40.371,8.161,7.644,5.687,1.673,4.299,A3,5 minutes
25.22,8.6,8.943,0.587,0.679,2.049,A3,5 minutes
6.451,17.824,2.846,8.3,3.835,1.605,A3,5 minutes
13.211,14.028,2.443,5.169,3.755,5.681,A3,5 minutes
14.068,7.406,1.86,2.655,12.476,2.037,A3,5 minutes
7.983,3.768,11.806,0.677,0.044,3.171,A3,5 minutes
5.895,7.725,10.149,3.867,0.606,3.873,A3,5 minutes
24.128,0.985,0.752,6.512,7.558,1.601,A3,5 minutes
15.836,2.813,5.046,13.162,9.473,0.004,A3,5 minutes
5.338,13.569,19.044,8.032,2.587,4.458,A3,5 minutes
18.938,4.822,10.189,0.368,1.076,2.684,A3,5 minutes
8.201,18.58,8.341,4.582,5.69,2.922,A3,5 minutes
27.726,1.621,2.501,2.942,0.433,2.163,A3,5 minutes
8.58,10.131,2.165,1.333,7.407,0.647,A3,5 minutes
5.2,7.725,5.969,5.288,6.71,6.332,A3,5 minutes
20.886,0.05,9.282,2.794,4.065,1.078,A3,5 minutes
12.437,3.429,15.332,3.628,5.717,1.918,A3,5 minutes
8.241,22.914,2.475,4.413,1.971,2.203,A3,5 minutes
26.771,0.746,1.634,0.508,0.175,1.735,A3,5 minutes
27.05,3.232,1.162,9.871,6.557,1.671,A3,5 minutes
6.951,6.826,5.213,1.997,2.672,,A2,5 minutes
28.945,2.011,6.272,6.93,4.737,,A2,5 minutes
14.949,1.756,10.378,0.408,6.784,,A2,5 minutes
4.404,18.626,4.19,4.014,1.982,,A2,5 minutes
9.164,4.666,1.595,2.708,1.559,,A2,5 minutes
8.95,12.467,0.262,0.568,3.356,,A2,5 minutes
4.558,5.63,4.511,2.895,1.785,,A2,5 minutes
12.771,14.038,1.857,5.636,6.838,,A2,5 minutes
19.376,0.542,0.571,8.305,10.575,,A2,5 minutes
2.083,20.501,6.046,1.077,2.541,,A2,5 minutes
40.014,0.298,10.2,4.127,4.487,,A2,5 minutes
4.237,25.268,3.797,3.273,1.381,,A2,5 minutes
10.581,7.046,10.819,6.323,1.273,,A2,5 minutes
1.845,5.612,15.449,8.688,3.13,,A2,5 minutes
29.445,1.702,3.583,2.836,5.005,,A2,5 minutes
5.118,3.719,5.296,8.01,2.285,,A2,5 minutes
12.33,0.791,16.567,0.952,1.541,,A2,5 minutes
13.271,8.165,14.639,3.371,0.274,,A2,5 minutes
16.413,0.065,8.867,8.715,3.416,,A2,5 minutes
15.663,0.863,4.999,2.199,2.184,,A2,5 minutes
15.127,15.098,0.369,10.733,0.922,,A2,5 minutes
8.379,9.986,3.035,5.029,0.458,,A2,5 minutes
14.306,21.019,6.356,2.386,4.13,,A2,5 minutes
23.911,13.11,5.035,3.502,2.119,,A2,5 minutes
2.773,4.082,12.949,6.353,2.732,,A2,5 minutes
26.91,3.005,7.927,2.967,0.982,,A2,5 minutes
25.875,15.342,3.737,8.046,4.624,,A2,5 minutes
23.34,2.023,11.533,1.747,0.048,,A2,5 minutes
20.233,1.898,4.32,0.476,1.982,,A2,5 minutes
11.342,14.627,3.142,1.336,7.159,,A2,5 minutes
1.952,5.308,6.356,1.815,0.428,,A2,5 minutes
10.021,18.698,7.462,8.236,5.159,,A2,5 minutes
19.84,1.369,0.488,5.877,2.113,,A2,5 minutes
5.951,19.358,3.63,1.199,1.172,,A2,5 minutes
10.093,9.539,6.118,1.372,2.755,,A2,5 minutes
6.975,10.795,10.438,1.815,1.97,,A2,5 minutes
5.225,0.905,0.952,7.117,3.582,,A2,5 minutes
23.732,20.162,0.524,0.649,2.976,,A2,5 minutes
15.877,14.235,1.357,0.533,3.321,,A2,5 minutes
8.343,6.54,4.868,2.681,1.268,,A2,5 minutes
11.664,9.867,1.476,2.431,4.445,,A2,5 minutes
31.623,12.021,0.631,0.845,0.75,,A2,5 minutes
11.093,1.744,2.166,3.484,0.226,,A2,5 minutes
21.269,14.253,7.296,7.022,0.726,,A2,5 minutes
8.343,20.215,5.844,2.604,0.476,,A2,5 minutes
28.731,8.474,5.558,0.378,3.279,,A2,5 minutes
33.552,7.135,6.379,1.041,3.315,,A2,5 minutes
6.582,8.599,2.023,2.032,6.439,,A2,5 minutes
27.696,3.077,4.892,1.485,3.963,,A2,5 minutes
33.409,5.148,1.892,0.896,0.44,,A2,5 minutes
22.34,2.095,1.785,7.468,7.611,,A2,5 minutes
2.487,4.975,3.975,0.425,1.636,,A2,5 minutes
32.766,5.493,3.428,0.128,2.083,,A2,5 minutes
31.266,9.26,10.45,0.512,1.339,,A2,5 minutes
17.484,18.686,3.963,8.7,8.004,,A2,5 minutes
1.166,7.742,4.261,2.327,5.171,,A2,5 minutes
11.735,4.529,9.522,1.488,3.279,,A2,5 minutes
29.267,1.381,5.606,5.511,1.16,,A2,5 minutes
11.95,8.343,0.559,5.326,2.386,,A2,5 minutes
9.7,7.885,17.758,1.931,0.256,,A2,5 minutes
11.128,1.208,5.665,2.038,6.6,,A2,5 minutes
2.523,2.273,1.202,0.735,1.321,,A2,5 minutes
2.511,1.529,0.143,3.684,3.118,,A2,5 minutes
9.652,8.986,4.154,1.583,0.333,,A2,5 minutes
4.023,4.076,1.547,1.024,6.427,,A2,5 minutes
28.874,12.235,13.925,1.657,6.35,,A2,5 minutes
2.511,5.398,3.19,5.63,1.613,,A2,5 minutes
8.557,17.77,2.202,8.183,1.571,,A2,5 minutes
2.202,6.671,5.951,2.925,1.22,,A2,5 minutes
0.059,5.653,4.427,2.083,0.125,,A2,5 minutes
6.915,6.344,7.998,3.701,0.619,,A2,5 minutes
12.009,4.505,15.365,5.243,2.583,,A2,5 minutes
12.664,4.79,4.475,3.225,1.22,,A2,5 minutes
5.653,23.786,5.832,0.488,3.279,,A2,5 minutes
3.44,9.861,8.867,12.598,2.297,,A2,5 minutes
38.657,4.112,13.711,3.309,1.946,,A2,5 minutes
8.843,4.85,8.296,9.474,1.518,,A2,5 minutes
1.452,3.208,4.701,5.21,2.297,,A2,5 minutes
6.629,12.021,6.665,0.783,2.613,,A2,5 minutes
9.95,7.129,4.88,12.411,3.208,,A2,5 minutes
16.413,6.129,9.593,3.523,1.059,,A2,5 minutes
3.023,0.774,1.833,9.289,4.82,,A2,5 minutes
0.44,4.166,7.153,7.665,4.743,,A2,5 minutes
13.092,0.417,7.379,0.601,0.369,,A2,5 minutes
25.839,14.235,10.616,0.574,0.994,,A2,5 minutes
4.059,1.523,1.262,0.199,1.029,,A2,5 minutes
1.024,5.165,0.131,3.092,2.19,,A2,5 minutes
5.13,17.93,12.83,5.832,0.309,,A2,5 minutes
19.483,9.682,5.332,8.903,2.297,,A2,5 minutes
38.05,5.505,6.57,4.514,2.595,,A2,5 minutes
6.772,11.218,13.58,0.61,2.226,,A2,5 minutes
17.662,15.895,2.94,0.568,1.91,,A2,5 minutes
14.949,0.47,4.332,12.28,0.845,,A2,5 minutes
4.487,9.771,7.284,4.728,5.046,,A2,5 minutes
7.831,11.378,3.702,1.333,5.243,,A2,5 minutes
15.342,6.439,6.57,4.353,1.41,,A2,5 minutes
17.627,3.969,1.416,3.591,3.208,,A2,5 minutes
4.844,4.666,7.141,5.88,3.475,,A2,5 minutes
24.197,13.824,5.13,8.671,5.243,,A2,5 minutes
39.907,6.564,3.035,2.13,1.434,,A2,5 minutes
