0.05,0.1,0.15,0.2,0.3,0.4,Transcript,Feature,Frequency Density Group
1.236,6.658,1.177,3.955,,,A1,speech from non-target child,medium
6.499,0.869,4.16,4.043,,,A1,speech from non-target child,medium
8.939,7.623,0.109,12.288,,,A1,speech from non-target child,medium
10.007,5.956,5.489,11.411,,,A1,speech from non-target child,medium
5.271,18.412,3.633,2.639,,,A1,speech from non-target child,medium
5.095,3.15,0.343,4.964,,,A1,speech from non-target child,medium
6.148,5.797,4.043,5.183,,,A1,speech from non-target child,medium
2.273,7.727,2.055,6.235,,,A1,speech from non-target child,medium
0.359,3.955,2.507,5.095,,,A1,speech from non-target child,medium
20.006,1.85,2.055,6.85,,,A1,speech from non-target child,medium
3.516,2.273,2.815,5.314,,,A1,speech from non-target child,medium
10.518,0.167,2.055,13.077,,,A1,speech from non-target child,medium
4.394,0.71,1.645,5.972,,,A1,speech from non-target child,medium
8.588,5.797,3.384,6.367,,,A1,speech from non-target child,medium
13.165,11.921,4.027,5.534,,,A1,speech from non-target child,medium
4.043,1.659,4.16,8.604,,,A1,speech from non-target child,medium
3.516,7.639,0.401,7.551,,,A1,speech from non-target child,medium
12.112,5.797,1.47,8.209,,,A1,speech from non-target child,medium
4.378,10.518,1.762,7.244,,,A1,speech from non-target child,medium
11.06,1.22,3.267,4.394,,,A1,speech from non-target child,medium
3.676,17.55,1.922,5.49,,,A1,speech from non-target child,medium
10.884,1.834,8.705,12.375,,,A1,speech from non-target child,medium
1.922,1.85,4.569,7.156,,,A1,speech from non-target child,medium
3.692,4.728,6.44,9.481,,,A1,speech from non-target child,medium
6.674,5.43,1.162,9.262,,,A1,speech from non-target child,medium
11.57,12.272,4.436,7.156,,,A1,speech from non-target child,medium
21.234,4.394,0.008,7.858,,,A1,speech from non-target child,medium
0.359,6.834,0.183,6.367,,,A1,speech from non-target child,medium
15.605,4.816,2.565,6.586,,,A1,speech from non-target child,medium
5.079,2.727,7.376,7.77,,,A1,speech from non-target child,medium
2.623,2.623,4.261,6.279,,,A1,speech from non-target child,medium
24.727,1.674,1.162,6.192,,,A1,speech from non-target child,medium
11.235,2.623,5.489,3.078,,,A1,speech from non-target child,medium
4.904,6.307,0.811,8.078,,,A1,speech from non-target child,medium
9.13,4.378,0.827,5.183,,,A1,speech from non-target child,medium
0.518,1.045,5.504,3.692,,,A1,speech from non-target child,medium
8.779,1.587,2.916,5.841,,,A1,speech from non-target child,medium
6.132,7.463,5.446,3.297,,,A1,speech from non-target child,medium
14.728,3.501,0.285,6.499,,,A1,speech from non-target child,medium
5.797,1.483,1.236,10.709,,,A1,speech from non-target child,medium
2.464,8.939,1.002,7.946,,,A1,speech from non-target child,medium
12.288,4.641,1.922,9.13,,,A1,speech from non-target child,medium
3.516,6.044,4.101,6.411,,,A1,speech from non-target child,medium
14.217,5.956,6.031,9.393,,,A1,speech from non-target child,medium
14.026,8.078,5.313,2.288,,,A1,speech from non-target child,medium
0.343,12.463,3.575,4.481,,,A1,speech from non-target child,medium
2.974,4.394,5.196,8.078,,,A1,speech from non-target child,medium
35.795,5.606,5.138,7.683,,,A1,speech from non-target child,medium
25.268,15.377,20.139,0.541,0.577,4.57,C,speech from non-target child,medium
32.759,25.488,6.512,14.717,2.409,0.229,C,speech from non-target child,medium
32.741,5.046,0.064,3.288,4.698,3.8,C,speech from non-target child,medium
11.201,3.086,10.908,4.625,0.504,0.65,C,speech from non-target child,medium
38.017,23.51,7.702,0.229,4.185,4.844,C,speech from non-target child,medium
3.288,24.609,2.573,0.778,6.292,0.925,C,speech from non-target child,medium
11.201,1.108,2.849,10.212,11.805,4.662,C,speech from non-target child,medium
30.561,13.637,8.27,6.695,6.512,1.108,C,speech from non-target child,medium
10.761,19.773,9.443,6.035,1.767,1.822,C,speech from non-target child,medium
9.46,15.597,5.632,1.658,4.698,12.19,C,speech from non-target child,medium
16.494,9.223,1.383,13.069,13.838,2.702,C,speech from non-target child,medium
10.779,4.625,7.409,6.823,0.375,2.866,C,speech from non-target child,medium
37.595,3.965,4.478,1.877,3.233,0.321,C,speech from non-target child,medium
1.09,8.801,8.141,4.277,8.801,4.515,C,speech from non-target child,medium
29.682,41.331,8.856,0.119,0.156,2.299,C,speech from non-target child,medium
39.353,19.773,31.001,11.768,2.555,2.647,C,speech from non-target child,medium
35.818,13.838,8.71,19.443,2.134,4.002,C,speech from non-target child,medium
18.674,2.189,1.383,7.464,1.749,0.668,C,speech from non-target child,medium
26.605,8.124,17.666,0.668,3.599,6.091,C,speech from non-target child,medium
6.383,4.607,10.468,1.639,0.375,2.647,C,speech from non-target child,medium
0.229,1.328,10.193,6.365,4.698,0.064,C,speech from non-target child,medium
15.157,0.229,1.401,4.057,4.625,2.921,C,speech from non-target child,medium
1.987,2.849,20.725,8.453,5.999,1.639,C,speech from non-target child,medium
11.658,16.916,3.453,24.297,6.512,8.838,C,speech from non-target child,medium
34.078,25.286,1.383,5.926,8.929,3.031,C,speech from non-target child,medium
14.736,3.086,18.545,8.361,4.771,1.035,C,speech from non-target child,medium
47.705,6.365,0.064,11.988,5.284,7.867,C,speech from non-target child,medium
7.262,6.805,3.599,3.526,2.353,0.778,C,speech from non-target child,medium
21.33,39.573,7.262,2.629,5.284,4.717,C,speech from non-target child,medium
3.288,13.197,26.458,6.053,0.009,2.097,C,speech from non-target child,medium
12.52,0.449,8.417,15.725,3.672,2.921,C,speech from non-target child,medium
4.167,14.955,7.391,3.965,2.775,0.998,C,speech from non-target child,medium
25.286,3.306,13.838,11.64,0.009,0.101,C,speech from non-target child,medium
1.53,5.724,5.211,12.098,7.116,2.317,C,speech from non-target child,medium
13.857,5.926,2.849,18.674,6.017,2.152,C,speech from non-target child,medium
12.538,10.102,12.831,1.639,10.908,7.152,C,speech from non-target child,medium
17.355,1.969,14.571,3.416,1.255,1.108,C,speech from non-target child,medium
65.289,3.068,2.995,9.882,2.94,2.299,C,speech from non-target child,medium
0.65,1.108,2.134,5.944,3.599,4.13,C,speech from non-target child,medium
7.262,5.504,7.538,4.607,3.655,2.464,C,speech from non-target child,medium
33.62,6.365,6.512,1.658,1.969,0.339,C,speech from non-target child,medium
39.775,8.141,6.805,9.003,2.573,1.273,C,speech from non-target child,medium
11.201,23.967,8.874,8.453,6.512,1.365,C,speech from non-target child,medium
30.561,18.033,8.27,1.639,11.934,0.614,C,speech from non-target child,medium
33.638,18.252,3.874,4.844,3.159,0.046,C,speech from non-target child,medium
15.597,16.054,2.262,9.552,4.112,3.288,C,speech from non-target child,medium
10.761,28.785,4.039,6.695,8.581,3.031,C,speech from non-target child,medium
37.155,27.704,14.864,9.552,4.185,0.833,C,speech from non-target child,medium
21.312,2.427,12.098,17.593,3.379,4.167,C,speech from non-target child,medium
18.674,12.318,6.09,5.944,10.852,3.196,C,speech from non-target child,medium
4.167,15.395,0.229,6.146,2.702,2.647,C,speech from non-target child,medium
28.803,7.922,11.054,4.955,6.878,0.614,C,speech from non-target child,medium
1.969,3.508,0.944,1.749,9.46,1.585,C,speech from non-target child,medium
8.141,1.328,13.563,15.597,0.009,1.42,C,speech from non-target child,medium
27.466,2.849,2.72,5.614,3.947,1.383,C,speech from non-target child,medium
16.916,28.143,14.131,20.011,1.401,1.547,C,speech from non-target child,medium
21.769,6.146,11.347,4.057,2.061,1.859,C,speech from non-target child,medium
27.044,2.629,3.746,13.289,1.31,1.108,C,speech from non-target child,medium
23.967,33.418,2.849,8.801,3.013,0.723,C,speech from non-target child,medium
26.147,7.464,2.427,2.629,3.874,3.526,C,speech from non-target child,medium
5.046,12.098,13.106,3.178,0.815,3.068,C,speech from non-target child,medium
19.114,26.605,0.358,5.486,1.767,0.998,C,speech from non-target child,medium
2.849,13.179,10.175,7.482,1.108,3.636,C,speech from non-target child,medium
10.779,10.779,10.175,11.878,2.5,0.503,C,speech from non-target child,medium
4.607,0.888,14.425,5.944,6.878,2.189,C,speech from non-target child,medium
3.288,19.571,9.882,9.552,2.336,3.196,C,speech from non-target child,medium
6.383,9.443,9.46,1.09,10.486,1.273,C,speech from non-target child,medium
1.969,35.177,3.874,7.464,2.482,4.442,C,speech from non-target child,medium
44.628,4.827,3.892,5.724,7.977,5.394,C,speech from non-target child,medium
34.939,9.46,11.512,4.075,8.929,1.438,C,speech from non-target child,medium
0.229,16.916,10.322,3.068,3.159,3.581,C,speech from non-target child,medium
40.232,1.547,3.581,17.923,1.035,4.9,C,speech from non-target child,medium
1.987,26.367,7.555,3.086,2.353,0.723,C,speech from non-target child,medium
56.919,7.262,1.823,8.783,2.043,2.299,C,speech from non-target child,medium
1.987,21.971,9.296,0.101,1.035,3.673,C,speech from non-target child,medium
36.698,19.114,2.849,9.772,9.149,0.925,C,speech from non-target child,medium
11.201,15.817,6.676,4.607,1.181,3.398,C,speech from non-target child,medium
6.805,4.607,15.011,2.079,4.844,2.811,C,speech from non-target child,medium
21.33,18.674,26.001,8.343,0.138,4.002,C,speech from non-target child,medium
14.717,7.043,3.728,2.647,9.149,8.526,C,speech from non-target child,medium
31.88,3.068,12.373,0.98,1.841,3.581,C,speech from non-target child,medium
5.064,4.167,5.34,5.724,0.522,5.321,C,speech from non-target child,medium
24.847,4.827,10.193,0.668,2.28,4.02,C,speech from non-target child,medium
7.262,13.417,0.064,8.563,3.819,4.717,C,speech from non-target child,medium
33.199,19.773,4.607,0.778,8.637,1.475,C,speech from non-target child,medium
8.124,12.977,7.116,8.581,2.043,1.475,C,speech from non-target child,medium
23.51,18.912,1.969,13.746,9.589,0.595,C,speech from non-target child,medium
21.751,4.167,5.046,19.443,3.068,1.035,C,speech from non-target child,medium
8.563,31.642,6.383,18.692,0.595,3.086,C,speech from non-target child,medium
0.229,7.482,5.797,15.926,6.31,3.8,C,speech from non-target child,medium
32.302,0.668,20.433,5.266,3.947,2.207,C,speech from non-target child,medium
24.407,32.302,6.09,11.97,1.621,4.112,C,speech from non-target child,medium
52.102,12.3,0.944,10.651,2.72,2.024,C,speech from non-target child,medium
31.88,19.333,10.175,9.662,1.236,1.987,C,speech from non-target child,medium
33.638,16.916,5.779,1.42,3.068,3.031,C,speech from non-target child,medium
20.011,7.684,0.375,3.288,10.688,0.009,C,speech from non-target child,medium
12.08,9.223,2.995,1.09,5.926,5.449,C,speech from non-target child,medium
5.504,14.516,9.167,4.515,3.086,1.163,C,speech from non-target child,medium
9.9,1.749,15.175,3.526,0.668,6.86,C,speech from non-target child,medium
8.563,9.9,4.625,1.859,14.571,1.694,C,speech from non-target child,medium
18.16,0.813,3.992,7.171,8.197,4.52,A3,target-child directed speech,medium
3.377,11.376,8.983,8.52,15.425,3.377,A3,target-child directed speech,medium
31.067,20.914,14.179,3.633,3.05,1.3,A3,target-child directed speech,medium
1.531,9.222,1.873,5.187,8.93,5.52,A3,target-child directed speech,medium
0.915,10.571,6.674,0.505,2.093,3.915,A3,target-child directed speech,medium
26.365,9.633,11.376,1.326,2.161,1.12,A3,target-child directed speech,medium
2.366,10.35,1.873,0.915,4.744,2.018,A3,target-child directed speech,medium
21.222,1.018,13.169,2.418,0.095,3.377,A3,target-child directed speech,medium
3.787,1.326,0.573,10.827,7.597,2.223,A3,target-child directed speech,medium
10.161,7.479,14.179,5.392,0.608,1.044,A3,target-child directed speech,medium
11.391,42.963,3.324,8.315,3.563,2.572,A3,target-child directed speech,medium
24.708,11.802,4.486,5.699,3.753,2.674,A3,target-child directed speech,medium
40.297,5.546,8.094,6.161,8.554,5.059,A3,target-child directed speech,medium
18.57,3.905,4.949,14.145,8.383,4.571,A3,target-child directed speech,medium
11.581,4.315,0.573,25.221,9.203,2.531,A3,target-child directed speech,medium
17.324,8.622,6.385,1.633,1.052,1.777,A3,target-child directed speech,medium
2.146,13.53,8.793,1.7,8.93,0.315,A3,target-child directed speech,medium
15.889,1.223,8.299,3.479,10.844,6.966,A3,target-child directed speech,medium
9.545,15.273,4.812,3.597,1.204,2.044,A3,target-child directed speech,medium
12.622,4.71,6.18,10.161,5.838,5.725,A3,target-child directed speech,medium
8.93,2.146,2.625,2.059,0.999,2.71,A3,target-child directed speech,medium
2.161,7.992,10.556,3.443,2.298,0.454,A3,target-child directed speech,medium
7.084,28.503,10.282,1.89,7.923,5.941,A3,target-child directed speech,medium
3.597,7.479,1.257,3.597,0.281,3.495,A3,target-child directed speech,medium
27.58,16.094,9.325,4.52,12.333,1.059,A3,target-child directed speech,medium
13.237,7.905,1.409,5.889,3.343,2.402,A3,target-child directed speech,medium
12.827,14.878,7.768,3.172,5.785,6.12,A3,target-child directed speech,medium
3.172,0.71,7.289,0.879,3.495,1.351,A3,target-child directed speech,medium
7.889,4.623,10.503,1.187,2.078,1.11,A3,target-child directed speech,medium
1.546,4.93,8.383,12.094,8.041,0.623,A3,target-child directed speech,medium
9.735,2.249,3.597,6.915,1.155,1.905,A3,target-child directed speech,medium
18.981,23.801,3.46,22.606,10.263,2.033,A3,target-child directed speech,medium
27.39,9.238,0.847,7.699,1.683,0.161,A3,target-child directed speech,medium
10.981,9.94,3.665,5.889,2.898,3.531,A3,target-child directed speech,medium
2.351,8.915,6.522,0.982,1.444,3.659,A3,target-child directed speech,medium
13.632,7.494,0.999,4.674,0.076,5.853,A3,target-child directed speech,medium
22.862,1.326,5.58,1.854,1.702,2.264,A3,target-child directed speech,medium
9.75,1.546,3.46,5.751,4.041,1.351,A3,target-child directed speech,medium
6.043,0.008,4.812,5.135,1.922,2.633,A3,target-child directed speech,medium
6.043,6.674,1.257,12.007,0.744,5.007,A3,target-child directed speech,medium
2.982,5.033,3.871,6.879,4.778,0.059,A3,target-child directed speech,medium
20.621,1.428,8.573,5.479,8.588,0.418,A3,target-child directed speech,medium
15.068,12.007,6.537,0.828,10.18,5.171,A3,target-child directed speech,medium
21.016,18.35,11.991,5.494,6.161,5.402,A3,target-child directed speech,medium
8.52,9.222,14.043,3.633,11.479,4.095,A3,target-child directed speech,medium
4.828,5.546,0.437,7.428,4.607,3.648,A3,target-child directed speech,medium
37.425,14.878,3.308,6.366,1.888,5.776,A3,target-child directed speech,medium
0.726,11.171,2.982,3.377,13.461,3.761,A3,target-child directed speech,medium
24.914,4.725,5.648,5.735,0.027,0.069,A3,target-child directed speech,medium
1.531,3.377,7.494,5.905,0.76,8.622,A3,target-child directed speech,medium
19.991,2.161,15.357,15.596,4.983,0.274,A3,target-child directed speech,medium
10.556,8.915,1.052,7.956,1.599,0.428,A3,target-child directed speech,medium
6.264,13.12,10.913,5.084,3.221,0.736,A3,target-child directed speech,medium
1.531,12.914,12.333,5.597,0.129,3.223,A3,target-child directed speech,medium
3.582,9.34,13.359,3.751,0.35,0.777,A3,target-child directed speech,medium
7.274,6.776,3.65,1.905,2.214,1.864,A3,target-child directed speech,medium
0.915,2.572,7.836,5.135,4.3,5.494,A3,target-child directed speech,medium
13.837,14.058,18.555,9.802,6.248,4.095,A3,target-child directed speech,medium
13.017,11.802,6.811,2.659,1.052,4.187,A3,target-child directed speech,medium
14.263,13.735,3.187,4.315,0.144,0.7,A3,target-child directed speech,medium
13.427,12.417,6.795,0.931,8.881,3.813,A3,target-child directed speech,medium
21.852,3.069,19.581,1.7,4.554,1.633,A3,target-child directed speech,medium
33.938,4.52,13.222,6.571,3.172,3.52,A3,target-child directed speech,medium
8.11,11.479,6.742,1.223,2.967,4.084,A3,target-child directed speech,medium
12.417,16.504,5.17,5.648,4.076,2.802,A3,target-child directed speech,medium
1.341,1.546,0.779,3.325,0.828,4.392,A3,target-child directed speech,medium
12.607,1.546,2.488,10.863,1.599,2.007,A3,target-child directed speech,medium
7.889,13.735,8.094,5.289,3.616,6.735,A3,target-child directed speech,medium
7.069,0.813,3.65,12.299,7.718,7.981,A3,target-child directed speech,medium
7.289,3.905,10.35,6.146,4.436,2.454,A3,target-child directed speech,medium
17.94,12.709,19.17,3.582,0.676,1.725,A3,target-child directed speech,medium
13.632,15.683,5.648,3.941,4.812,5.453,A3,target-child directed speech,medium
32.298,6.453,4.402,2.659,8.026,6.11,A3,target-child directed speech,medium
24.108,1.018,21.632,13.94,2.317,3.392,A3,target-child directed speech,medium
15.083,7.787,9.872,8.505,6.093,10.853,A3,target-child directed speech,medium
31.067,0.095,24.245,6.043,0.179,2.377,A3,target-child directed speech,medium
8.915,1.341,8.11,3.325,7.426,4.469,A3,target-child directed speech,medium
13.032,8.417,0.984,5.735,0.779,4.879,A3,target-child directed speech,medium
6.879,1.033,1.751,8.571,5.17,0.3,A3,target-child directed speech,medium
3.377,2.264,10.024,2.813,1.136,1.982,A3,target-child directed speech,medium
1.136,14.468,9.12,0.044,1.975,4.546,A3,target-child directed speech,medium
8.71,8.417,4.007,7.94,3.24,0.813,A3,target-child directed speech,medium
33.749,12.93,7.563,6.3,0.95,1.018,A3,target-child directed speech,medium
6.864,9.34,3.46,0.008,4.505,7.494,A3,target-child directed speech,medium
6.453,5.546,2.488,7.699,1.17,4.223,A3,target-child directed speech,medium
13.648,36.62,12.827,3.648,14.008,0.556,A3,target-child directed speech,medium
2.761,1.238,3.308,8.402,5.633,2.095,A3,target-child directed speech,medium
13.853,2.761,9.203,0.967,1.341,3.146,A3,target-child directed speech,medium
13.853,21.939,6.932,18.658,1.394,2.941,A3,target-child directed speech,medium
1.341,2.249,5.101,3.084,0.197,7.776,A3,target-child directed speech,medium
22.247,1.633,8.657,6.674,2.025,0.597,A3,target-child directed speech,medium
16.914,10.366,3.24,12.094,0.691,4.838,A3,target-child directed speech,medium
14.453,14.761,2.761,8.505,9.58,2.172,A3,target-child directed speech,medium
4.418,2.264,2.967,17.991,3.172,1.52,A3,target-child directed speech,medium
17.34,5.033,1.751,7.017,0.965,5.674,A3,target-child directed speech,medium
4.007,3.069,6.59,7.684,4.93,7.043,A3,target-child directed speech,medium
23.683,14.555,2.777,4.146,4.06,2.325,A3,target-child directed speech,medium
45.22,8.11,3.035,0.249,3.889,4.838,A3,target-child directed speech,medium
19.17,12.914,14.521,0.008,2.059,1.531,A3,target-child directed speech,medium
5.853,18.058,8.71,14.93,0.197,5.443,A3,target-child directed speech,medium
1.919,13.584,21.821,3.684,1.509,3.338,B1,target-child directed speech,medium
0.691,8.519,16.961,0.077,3.505,4.259,B1,target-child directed speech,medium
44.282,15.426,6.319,7.828,4.733,4.413,B1,target-child directed speech,medium
30.775,10.054,13.584,3.914,5.398,1.381,B1,target-child directed speech,medium
7.137,15.119,19.314,2.072,14.3,0.153,B1,target-child directed speech,medium
22.947,3.3,3.965,0.384,20.798,0.23,B1,target-child directed speech,medium
16.5,5.602,7.905,5.219,1.816,3.3,B1,target-child directed speech,medium
18.803,21.412,1.1,5.679,2.584,2.072,B1,target-child directed speech,medium
59.632,33.998,3.965,9.747,4.119,1.995,B1,target-child directed speech,medium
27.245,22.487,2.021,7.521,4.528,13.162,B1,target-child directed speech,medium
6.063,7.598,7.854,1.842,1.356,0.576,B1,target-child directed speech,medium
28.473,17.575,18.342,9.593,2.686,9.747,B1,target-child directed speech,medium
1.919,10.668,7.598,6.6,5.551,0.959,B1,target-child directed speech,medium
3.607,3.147,7.393,9.286,3.607,1.074,B1,target-child directed speech,medium
18.342,2.226,0.281,10.821,2.379,2.111,B1,target-child directed speech,medium
34.612,17.882,13.84,3.07,1.97,2.226,B1,target-child directed speech,medium
43.975,31.85,17.268,8.903,0.23,4.797,B1,target-child directed speech,medium
43.822,15.426,2.021,6.83,1.254,0.384,B1,target-child directed speech,medium
43.822,11.896,2.43,10.207,2.533,1.765,B1,target-child directed speech,medium
23.715,44.282,9.184,14.428,1.407,4.144,B1,target-child directed speech,medium
12.817,10.361,14.351,6.523,2.737,8.826,B1,target-child directed speech,medium
18.803,11.742,28.524,3.147,2.226,2.111,B1,target-child directed speech,medium
31.082,4.221,1.919,13.277,6.728,3.684,B1,target-child directed speech,medium
6.984,9.44,11.026,2.916,7.649,1.727,B1,target-child directed speech,medium
1.305,11.435,28.626,5.449,11.282,0.192,B1,target-child directed speech,medium
25.863,23.868,17.677,7.905,0.588,1.957,B1,target-child directed speech,medium
15.579,0.23,15.477,3.454,3.658,10.322,B1,target-child directed speech,medium
40.906,8.212,15.324,2.149,5.705,1.036,B1,target-child directed speech,medium
14.812,10.361,6.216,0.384,5.961,6.485,B1,target-child directed speech,medium
18.956,12.049,4.323,3.223,1.714,17.728,B1,target-child directed speech,medium
10.514,4.068,13.993,7.751,9.44,1.151,B1,target-child directed speech,medium
8.212,14.658,22.282,8.289,3.095,3.223,B1,target-child directed speech,medium
2.84,30.008,17.012,1.995,4.016,10.13,B1,target-child directed speech,medium
19.57,39.371,18.035,0.844,2.43,14.083,B1,target-child directed speech,medium
13.431,2.226,4.63,8.365,3.3,5.411,B1,target-child directed speech,medium
16.04,12.817,21.259,17.114,15.682,5.104,B1,target-child directed speech,medium
43.515,17.575,0.844,0.23,1.407,5.104,B1,target-child directed speech,medium
4.682,9.9,21.463,0.077,14.914,7.713,B1,target-child directed speech,medium
26.477,12.049,5.5,0.921,2.277,5.564,B1,target-child directed speech,medium
0.23,12.663,6.575,9.9,2.021,0.806,B1,target-child directed speech,medium
34.766,13.738,7.7,3.454,1.612,4.797,B1,target-child directed speech,medium
8.365,18.956,13.84,1.305,0.179,4.221,B1,target-child directed speech,medium
17.421,15.426,18.649,2.379,5.756,12.701,B1,target-child directed speech,medium
14.351,20.338,18.7,10.668,6.472,1.727,B1,target-child directed speech,medium
35.533,17.421,9.951,14.735,0.281,5.756,B1,target-child directed speech,medium
1.765,18.803,0.844,20.491,6.83,0.614,B1,target-child directed speech,medium
2.226,12.51,10.207,1.305,7.802,1.036,B1,target-child directed speech,medium
19.57,8.212,16.142,0.998,4.784,0.883,B1,target-child directed speech,medium
35.84,18.189,5.705,4.221,7.495,8.941,B1,target-child directed speech,medium
35.533,32.31,8.621,7.982,6.472,1.727,B1,target-child directed speech,medium
33.845,10.054,24.277,8.442,1.202,10.706,B1,target-child directed speech,medium
19.57,20.031,25.301,15.119,8.161,10.169,B1,target-child directed speech,medium
2.993,7.137,21.515,9.056,10.003,9.632,B1,target-child directed speech,medium
3.3,8.212,4.63,7.982,0.64,8.826,B1,target-child directed speech,medium
24.482,16.654,18.342,3.837,2.737,7.022,B1,target-child directed speech,medium
34.919,23.868,9.235,6.063,1.407,0.883,B1,target-child directed speech,medium
1.612,1.151,7.956,11.205,3.095,2.993,B1,target-child directed speech,medium
0.691,42.134,13.942,7.061,0.998,1.343,B1,target-child directed speech,medium
18.803,11.435,6.984,12.74,5.091,4.873,B1,target-child directed speech,medium
13.277,18.803,3.556,4.835,12.305,6.869,B1,target-child directed speech,medium
30.929,2.226,7.444,2.072,21.975,1.535,B1,target-child directed speech,medium
8.365,20.952,5.347,9.747,7.035,6.101,B1,target-child directed speech,medium
17.114,17.421,15.272,5.833,14.147,6.715,B1,target-child directed speech,medium
16.961,21.719,33.947,2.763,3.914,8.02,B1,target-child directed speech,medium
32.771,14.351,6.882,21.719,2.788,0.077,B1,target-child directed speech,medium
33.384,12.817,10.258,8.979,3.095,2.916,B1,target-child directed speech,medium
7.444,28.78,10.924,6.37,7.802,1.42,B1,target-child directed speech,medium
32.617,9.747,3.505,8.365,11.64,3.3,B1,target-child directed speech,medium
6.83,2.993,4.682,18.112,0.281,8.289,B1,target-child directed speech,medium
17.114,17.421,3.402,8.058,2.533,3.3,B1,target-child directed speech,medium
64.083,5.756,0.128,9.363,4.375,1.42,B1,target-child directed speech,medium
9.133,33.845,5.398,4.528,5.705,1.957,B1,target-child directed speech,medium
4.682,6.523,1.1,5.909,9.798,2.072,B1,target-child directed speech,medium
1.305,28.626,6.012,5.295,9.082,3.147,B1,target-child directed speech,medium
25.863,9.593,13.584,12.97,3.454,3.3,B1,target-child directed speech,medium
6.523,8.212,2.482,2.993,2.021,6.332,B1,target-child directed speech,medium
29.394,9.133,1.509,4.068,3.914,0.307,B1,target-child directed speech,medium
19.724,14.658,12.203,0.537,1.407,3.684,B1,target-child directed speech,medium
4.375,10.668,18.803,3.223,0.537,4.682,B1,target-child directed speech,medium
8.979,4.835,11.333,2.072,6.882,5.718,B1,target-child directed speech,medium
28.78,0.844,9.082,17.728,1.407,5.756,B1,target-child directed speech,medium
26.631,24.328,3.249,13.507,2.635,5.104,B1,target-child directed speech,medium
3.454,0.077,5.244,21.642,1.663,3.147,B1,target-child directed speech,medium
35.073,0.844,3.607,2.763,0.691,6.6,B1,target-child directed speech,medium
12.51,16.807,8.979,10.975,0.895,8.058,B1,target-child directed speech,medium
8.058,8.979,2.072,3.991,4.068,6.178,B1,target-child directed speech,medium
33.998,39.524,14.658,11.205,3.198,1.074,B1,target-child directed speech,medium
3.607,2.072,1.151,10.13,4.323,1.573,B1,target-child directed speech,medium
63.622,14.351,8.723,4.528,5.756,13.584,B1,target-child directed speech,medium
0.844,12.97,13.175,1.228,1.509,15.733,B1,target-child directed speech,medium
39.678,1.151,17.421,4.451,9.133,0.921,B1,target-child directed speech,medium
21.566,17.421,24.891,3.914,7.956,1.727,B1,target-child directed speech,medium
3.3,52.878,4.886,5.986,15.835,3.837,B1,target-child directed speech,medium
11.282,0.077,16.654,11.282,4.272,8.864,B1,target-child directed speech,medium
33.691,6.83,23.919,1.381,5.347,9.632,B1,target-child directed speech,medium
5.602,0.384,10.514,15.042,4.682,3.377,B1,target-child directed speech,medium
16.961,12.51,2.891,2.302,4.937,6.677,B1,target-child directed speech,medium
9.133,6.216,21.003,2.149,4.477,8.058,B1,target-child directed speech,medium
23.101,0.998,1.663,6.6,0.742,0.844,B1,target-child directed speech,medium
5.295,6.216,0.281,12.279,1.561,13.738,B1,target-child directed speech,medium
48.948,3.655,16.246,2.133,17.44,1.537,B2,target-child directed speech,medium
70.431,2.044,15.172,5.744,3.058,7.042,B2,target-child directed speech,medium
29.107,4.908,10.13,14.038,0.075,0.925,B2,target-child directed speech,medium
8.698,17.082,5.863,1.507,5.207,0.06,B2,target-child directed speech,medium
33.552,25.675,10.637,7.146,5.535,0.343,B2,target-child directed speech,medium
24.601,10.279,24.243,5.356,5.833,4.267,B2,target-child directed speech,medium
9.563,4.58,6.937,1.775,9.861,4.893,B2,target-child directed speech,medium
13.501,21.02,35.7,0.343,5.953,5.475,B2,target-child directed speech,medium
39.49,21.199,18.962,16.455,7.027,3.476,B2,target-child directed speech,medium
5.475,33.552,6.788,13.71,1.507,1.641,B2,target-child directed speech,medium
3.118,17.619,7.385,20.961,7.683,5.52,B2,target-child directed speech,medium
4.401,5.087,7.892,1.268,8.727,6.326,B2,target-child directed speech,medium
17.798,14.784,6.191,7.265,11.651,0.776,B2,target-child directed speech,medium
6.549,14.963,18.723,13.501,9.981,3.998,B2,target-child directed speech,medium
8.34,6.728,8.34,6.46,1.596,2.849,B2,target-child directed speech,medium
22.453,7.236,2.372,2.163,3.953,3.521,B2,target-child directed speech,medium
44.293,0.433,0.582,1.954,18.842,4.849,B2,target-child directed speech,medium
32.12,1.686,0.94,23.557,4.52,1.462,B2,target-child directed speech,medium
4.908,4.043,13.472,4.222,3.476,1.999,B2,target-child directed speech,medium
0.463,9.951,6.549,5.714,4.461,2.715,B2,target-child directed speech,medium
3.327,41.101,16.127,8.608,1.656,4.938,B2,target-child directed speech,medium
12.636,8.519,15.859,9.951,2.163,0.283,B2,target-child directed speech,medium
40.206,4.371,18.991,7.982,1.179,2.089,B2,target-child directed speech,medium
12.278,0.283,1.537,1.865,4.342,0.239,B2,target-child directed speech,medium
14.933,14.605,2.879,11.204,1.238,2.446,B2,target-child directed speech,medium
16.724,2.611,7.892,4.491,6.072,5.266,B2,target-child directed speech,medium
6.698,0.433,0.373,6.997,1.895,3.73,B2,target-child directed speech,medium
3.685,36.625,31.881,5.714,8.638,5.445,B2,target-child directed speech,medium
28.897,10.458,6.191,0.91,0.224,1.895,B2,target-child directed speech,medium
