30,40,50,60,70,80,90,100,110,120,Transcript,Sampling Interval Size
10.404,6.347,4.967,0.908,4.166,7.506,3.382,7.883,3.461,1.244,A2,1 minute
13.128,4.975,12.677,10.444,9.098,5.981,7.489,14.454,7.984,0.921,A2,1 minute
9.522,21.383,2.889,3.633,10.126,1.049,5.727,9.042,1.032,5.059,A2,1 minute
12.112,3.328,9.018,1.661,3.38,8.818,4.385,4.438,4.359,1.155,A2,1 minute
0.847,13.819,9.159,0.136,4.689,1.963,1.539,4.48,7.476,1.237,A2,1 minute
19.309,13.751,6.309,7.733,1.132,12.424,0.291,6.797,2.374,4.571,A2,1 minute
16.3,6.164,7.237,11.392,3.538,6.386,0.725,0.344,11.666,6.053,A2,1 minute
18.183,5.31,0.527,1.958,1.238,7.728,7.068,4.06,14.418,2.667,A2,1 minute
5.659,11.746,7.598,11.23,2.317,5.105,14.985,3.113,1.341,2.741,A2,1 minute
1.132,8.269,0.717,3.971,2.754,2.116,4.724,1.405,8.374,2.647,A2,1 minute
19.512,13.27,3.089,0.319,0.592,5.364,6.96,3.462,6.687,4.256,A2,1 minute
14.849,1.857,15.435,1.173,8.783,4.975,0.576,2.65,3.827,0.118,A2,1 minute
1.376,16.313,1.918,1.193,14.151,5.105,6.676,6.744,6.598,3.046,A2,1 minute
23.132,16.038,1.552,5.178,3.311,6.096,7.841,2.552,3.494,8.909,A2,1 minute
8.858,12.47,7.773,7.448,10.109,3.541,1.199,1.608,11.002,1.407,A2,1 minute
11.827,6.713,2.157,4.772,11.38,5.417,0.156,5.231,5.646,2.464,A2,1 minute
0.034,2.322,2.454,5.951,5.996,1.193,7.381,1.479,8.905,4.805,A2,1 minute
3.138,0.37,1.693,0.352,0.489,3.404,0.536,5.804,1.807,2.576,A2,1 minute
0.047,1.925,11.843,0.393,1.603,2.947,8.547,1.425,10.537,4.083,A2,1 minute
9.062,14.033,4.572,7.964,11.467,5.951,0.047,9.891,2.406,8.597,A2,1 minute
1.213,3.595,0.351,3.633,9.098,9.428,2.745,9.664,9.428,14.816,A2,1 minute
7.313,0.553,5.158,2.345,10.543,4.083,13.237,0.839,8.206,13.294,A2,1 minute
3.694,1.62,10.282,5.801,2.528,3.252,5.862,2.864,5.424,5.066,A2,1 minute
10.539,3.572,4.846,4.541,2.214,5.425,6.065,2.686,4.071,1.234,A2,1 minute
4.629,18.394,1.815,3.836,2.143,6.576,5.347,9.769,6.81,4.927,A2,1 minute
17.235,3.961,3.357,2.027,7.041,3.435,3.653,5.365,2.328,2.375,A2,1 minute
2.04,3.633,7.041,15.845,4.636,6.248,9.685,3.633,0.886,4.131,A2,1 minute
6.012,5.859,14.161,1.234,6.535,0.293,4.276,0.6,2.918,7.313,A2,1 minute
5.293,7.194,5.89,9.705,1.062,1.338,4.195,5.255,2.729,1.813,A2,1 minute
0.685,7.346,6.915,4.439,1.289,9.1,2.935,5.577,4.28,1.651,A2,1 minute
1.864,7.323,1.474,3.158,0.261,6.073,2.121,6.675,8.683,1.742,A2,1 minute
2.121,2.108,15.942,8.513,2.666,2.223,12.138,7.537,4.047,0.4,A2,1 minute
0.034,0.881,4.138,7.679,0.766,0.042,0.197,2.877,4.646,2.047,A2,1 minute
0.522,3.45,1.405,3.104,4.462,4.297,2.894,3.072,5.79,0.2,A2,1 minute
4.927,1.102,2.523,8.587,0.07,4.685,4.127,2.267,1.596,5.577,A2,1 minute
0.413,1.918,0.795,3.104,6.24,3.984,5.47,2.547,6.943,3.094,A2,1 minute
19.566,6.256,15.844,4.114,9.027,1.605,6.242,6.195,5.877,1.084,A2,1 minute
8.574,16.679,6.48,7.252,7.268,1.224,4.304,1.674,2.518,7.265,A2,1 minute
11.718,8.574,3.45,12.246,9.847,8.399,2.162,0.595,2.184,0.017,A2,1 minute
5.077,12.477,0.747,4.528,4.549,3.557,7.001,2.894,1.565,5.384,A2,1 minute
1.908,0.772,5.877,5.644,2.754,5.615,0.796,0.898,2.165,5.586,A3,1 minute
0.516,1.046,9.619,9.484,6.736,2.223,3.406,9.927,5.286,5.544,A3,1 minute
5.504,3.493,4.003,1.279,0.796,3.021,3.36,2.674,2.393,7.381,A3,1 minute
5.824,9.052,16.926,1.209,18.298,6.087,3.338,5.192,7.67,11.588,A3,1 minute
0.416,4.199,13.429,6.25,5.211,1.804,8.404,5.22,3.817,3.651,A3,1 minute
1.722,5.038,5.843,13.686,1.262,17.147,1.666,4.716,0.969,0.12,A3,1 minute
8.435,4.234,8.668,3.843,1.921,12.206,0.214,7.353,4.987,2.957,A3,1 minute
4.799,1.675,3.108,1.775,0.603,5.248,2.194,2.94,0.416,5.959,A3,1 minute
2.381,1.955,18.402,7.509,7.995,3.29,5.147,0.85,12.927,0.936,A3,1 minute
0.749,17.968,1.116,4.659,6.33,3.301,9.203,5.367,6.856,6.896,A3,1 minute
16.553,15.066,9.927,1.658,0.882,1.734,0.867,7.311,4.269,6.122,A3,1 minute
0.376,13.604,7.102,4.286,1.422,7.363,9.662,3.136,2.4,1.116,A3,1 minute
5.318,22.094,9.234,3.61,6.776,10.993,1.831,2.758,3.322,0.428,A3,1 minute
2.614,11.996,3.22,0.253,4.173,9.507,9.7,0.137,0.099,7.754,A3,1 minute
6.11,21.051,4.674,5.008,2.934,2.381,1.557,2.465,4.015,6.372,A3,1 minute
33.422,5.276,5.933,12.637,0.603,5.807,6.026,6.674,2.476,2.573,A3,1 minute
5.684,1.64,6.632,2.078,6.636,0.906,6.104,0.828,1.109,6.174,A3,1 minute
11.092,12.619,3.723,1.978,1.262,1.419,4.892,2.332,5.769,11.378,A3,1 minute
2.148,11.605,8.534,1.652,1.935,0.667,8.606,0.423,5.464,1.157,A3,1 minute
2.747,7.171,1.228,0.44,14.562,3.843,4.736,0.786,0.493,8.301,A3,1 minute
3.12,6.081,1.486,11.558,4.432,4.618,10.859,8.612,3.016,4.77,A3,1 minute
3.353,13.849,7.835,1.652,6.011,4.332,8.752,1.947,1.567,6.04,A3,1 minute
2.148,12.164,16.115,0.306,7.775,3.01,5.162,7.262,11.77,1.577,A3,1 minute
8.155,16.821,14.436,3.586,2.095,6.944,3.111,5.15,4.351,3.488,A3,1 minute
12.683,6.675,3.472,1.145,7.336,11.751,6.281,7.332,4.237,5.265,A3,1 minute
2.847,8.884,13.234,13.289,11.365,1.028,0.702,0.892,1.764,0.253,A3,1 minute
4.892,24.472,7.136,8.901,2.94,7.392,2.008,7.304,1.256,6.856,A3,1 minute
14.502,3.913,6.465,14.502,5.358,1.588,4.581,2.968,5.578,4.95,A3,1 minute
1.728,9.717,9.423,2.817,2.634,3.01,5.24,2.318,1.179,0.615,A3,1 minute
1.955,13.394,17.842,10.049,4.332,0.108,1.542,8.696,3.913,4.635,A3,1 minute
4.146,15.143,17.933,11.535,0.476,3.283,2.903,8.436,4.803,6.215,A3,1 minute
20.003,7.759,11.577,8.528,8.968,5.248,1.06,5.06,6.341,6.949,A3,1 minute
17.246,7.975,0.087,1.116,7.695,2.311,4.308,5.961,0.264,2.456,A3,1 minute
4.099,0.982,4.78,1.745,0.197,4.542,0.64,9.192,5.063,8.558,A3,1 minute
5.085,8.913,3.276,15.661,6.13,10.888,2.567,1.661,6.939,2.374,A3,1 minute
9.14,16.185,0.982,1.518,8.355,8.353,0.143,5.381,4.714,0.393,A3,1 minute
12.211,2.864,8.758,7.526,2.514,2.363,2.468,4.101,6.43,13.843,A3,1 minute
2.001,1.157,0.64,3.686,7.909,0.294,4.286,7.241,3.938,0.213,A3,1 minute
23.679,2.409,10.066,16.36,5.191,11.069,8.348,6.332,3.029,0.026,A3,1 minute
12.164,2.829,1.989,8.714,4.093,0.609,11.689,9.619,3.074,1.337,A3,1 minute
1.442,5.493,8.08,2.98,4.598,3.552,6.135,3.186,1.535,0.172,A3,1 minute
6.011,10.906,2.185,1.239,6.097,0.37,0.547,4.171,2.463,9.991,A3,1 minute
0.649,0.591,14.772,6.034,5.977,20.352,5.908,6.039,0.168,4.315,A3,1 minute
0.556,0.277,5.597,9.064,11.725,3.167,3.888,0.94,3.436,3.225,A3,1 minute
2.894,0.388,3.304,6.809,1.635,8.447,4.301,2.067,2.158,6.896,A3,1 minute
16.832,4.548,10.85,4.245,0.097,9.146,6.15,0.535,5.674,1.314,A3,1 minute
24.338,18.038,7.723,3.15,10.846,0.644,4.767,0.64,8.306,0.971,A3,1 minute
15.714,4.962,0.528,9.956,1.322,2.881,7.502,2.479,0.677,5.405,A3,1 minute
15.055,20.107,1.367,4.432,1.076,5.772,7.238,1.074,1.205,2.235,A3,1 minute
8.161,1.821,10.598,8.015,17.205,2.346,3.064,3.5,2.482,3.19,A3,1 minute
1.075,20.177,3.997,29.157,4.732,6.297,5.302,0.171,3.945,13.709,A3,1 minute
6.663,4.927,9.507,1.395,12.584,0.842,4.292,8.696,6.767,0.924,A3,1 minute
2.614,1.227,4.864,0.306,9.034,10.836,1.573,8.36,9.71,9.245,A3,1 minute
2.148,0.108,4.92,3.75,10.985,0.283,12.528,5.611,3.468,0.539,A3,1 minute
13.516,13.045,10.57,4.106,0.283,1.681,9.756,3.437,0.086,14.181,A3,1 minute
5.311,1.577,3.186,3.873,6.676,10.591,18.52,6.143,1.357,8.08,A3,1 minute
12.31,20.486,3.192,4.589,3.06,1.395,6.235,0.479,3.792,5.294,A3,1 minute
8.581,3.954,6.794,10.143,1.442,0.993,10.399,3.997,5.4,6.419,A3,1 minute
9.507,6.961,0.416,5.451,10.866,5.416,13.398,2.926,2.635,6.547,A3,1 minute
5.644,8.08,0.305,3.476,5.171,6.856,1.473,5.681,6.341,0.137,A3,1 minute
9.087,6.85,11.465,5.831,1.515,3.22,0.681,2.71,10.194,3.027,A3,1 minute
14.921,0.486,9.759,0.096,5.731,9.892,4.721,1.941,6.615,1.454,A3,1 minute
15.474,6.471,9.227,3.033,3.733,5.283,5.209,1.332,1.027,4.898,A3,1 minute
11.045,12.241,11.717,6.43,4.499,12.357,4.494,2.78,6.634,9.076,A3,1 minute
3.214,7.934,8.164,15.271,2.101,1.437,2.163,4.598,9.405,0.493,A3,1 minute
21.535,0.807,4.388,3.237,4.732,0.119,6.819,3.416,0.645,5.283,A3,1 minute
13.616,1.542,2.409,4.123,10.106,2.427,1.479,2.92,1.815,5.05,A3,1 minute
6.297,0.842,6.045,7.642,2.301,1.325,4.457,5.731,2.711,1.472,A3,1 minute
2.894,7.87,3.325,3.68,0.143,14.094,4.696,3.479,4.676,0.388,A3,1 minute
4.106,16.78,4.416,5.97,4.199,1.157,0.012,7.549,2.387,1.437,A3,1 minute
0.656,10.066,10.185,4.012,2.574,2.049,11.76,0.388,0.194,3.26,A3,1 minute
13.749,7.409,1.765,5.381,6.091,5.842,0.82,4.598,4.491,3.733,A3,1 minute
16.267,11.297,9.541,17.199,6.297,1.227,6.446,2.031,1.224,6.11,A3,1 minute
8.994,0.248,2.045,13.423,11.371,8.126,6.048,4.92,5.095,0.23,A3,1 minute
1.116,1.122,8.444,9.297,4.512,8.458,5.793,4.444,4.72,6.547,A3,1 minute
1.775,2.095,11.717,11.418,0.902,3.196,3.742,0.025,5.324,5.078,A3,1 minute
0.376,7.555,7.465,5.807,6.111,0.755,0.339,2.437,0.461,1.78,A3,1 minute
12.258,1.227,5.961,10.982,0.383,3.056,4.743,5.444,3.671,4.315,A3,1 minute
18.971,12.485,5.395,2.287,0.237,3.074,5.265,1.388,0.404,2.521,A3,1 minute
0.463,5.353,0.64,24.664,5.957,3.762,5.42,6.29,6.932,6.099,A3,1 minute
0.096,3.395,5.821,7.502,11.551,11.908,7.524,0.514,6.405,0.271,A3,1 minute
10.772,16.71,0.193,0.3,3.04,3.482,0.354,4.856,4.18,8.691,A3,1 minute
0.416,6.157,9.395,3.406,1.675,2.269,6.732,5.681,1.726,5.213,A3,1 minute
6.53,7.66,15.968,3.663,8.208,5.353,5.054,2.423,12.266,8.977,A3,1 minute
1.448,5.381,1.066,9.304,0.017,8.377,4.929,3.276,0.429,1.71,A3,1 minute
9.513,11.611,5.625,4.519,7.789,10.125,2.443,11.871,4.955,5.889,A3,1 minute
3.313,1.646,13.038,7.206,12.81,0.696,2.505,5.843,7.149,6.931,A3,1 minute
33.615,4.269,1.004,0.236,7.555,12.206,4.65,0.73,6.449,1.081,A3,1 minute
8.022,14.577,2.906,13.779,4.858,3.639,3.089,3.647,1.039,0.335,A3,1 minute
15.194,0.032,2.822,7.532,10.672,0.807,1.209,1.242,0.804,8.872,A3,1 minute
10.393,3.43,1.731,3.82,19.617,13.685,1.138,1.521,1.503,0.043,A3,1 minute
15.474,18.073,10.29,7.572,1.442,1.36,1.193,2.227,3.392,3.004,A3,1 minute
1.868,6.57,1.849,14.495,2.421,0.283,6.384,3.402,12.832,3.994,A3,1 minute
11.192,24.688,13.311,4.892,4.618,2.095,2.412,11.339,2.927,3.575,A3,1 minute
4.985,0.207,2.045,4.805,1.196,3.179,6.819,10.101,3.042,0.16,A3,1 minute
13.33,0.877,0.87,7.549,1.855,1.256,4.426,7.332,6.519,5.09,A3,1 minute
0.277,2.136,3.136,0.423,1.715,4.647,2.396,5.941,8.395,9.635,A3,1 minute
1.355,0.388,12.814,6.034,3.739,8.692,7.533,8.934,1.917,3.54,A3,1 minute
15.294,2.835,4.227,10.719,8.175,14.157,2.334,5.409,5.992,11.127,A3,1 minute
13.656,19.716,9.395,10.533,9.094,1.78,4.914,4.702,1.446,0.959,A3,1 minute
8.748,4.263,8.992,8.166,1.818,24.137,11.607,8.293,7.645,11.025,B1,1 minute
0.859,23.204,13.534,1.761,26.732,11.172,1.276,3.794,2.809,3.31,B1,1 minute
18.437,2.198,14.134,3.163,9.936,1.396,4.982,15.469,13.277,5.307,B1,1 minute
26.22,30.987,4.544,22.992,3.628,20.952,10.566,14.011,0.642,11.978,B1,1 minute
19.496,2.833,15.659,25.375,9.958,9.743,3.27,2.555,8.83,5.242,B1,1 minute
2.871,41.878,2.035,16.506,8.217,6.756,14.484,4.064,0.397,29.714,B1,1 minute
17.537,6.379,3.461,3.798,2.493,19.542,4.513,6.336,14.966,7.519,B1,1 minute
30.138,13.555,4.16,12.324,15.228,9.893,0.63,1.797,1.524,11.872,B1,1 minute
15.049,13.515,14.484,10.892,0.683,13.348,11.66,14.849,2.245,17.287,B1,1 minute
8.988,11.728,7.594,5.677,11.552,12.82,1.054,11.962,1.942,0.411,B1,1 minute
22.302,4.274,15.663,3.718,5.33,23.383,1.177,3.636,5.971,8.022,B1,1 minute
21.43,13.436,10.104,1.812,4.337,1.932,3.306,7.384,10.519,23.652,B1,1 minute
6.736,9.675,5.561,1.205,5.312,8.929,3.517,1.129,5.046,4.645,B1,1 minute
26.432,1.205,0.828,0.992,1.863,0.689,1.107,10.148,0.267,5.36,B1,1 minute
0.224,0.649,25.539,1.018,7.672,11.708,4.319,2.543,13.061,1.814,B1,1 minute
19.948,18.24,2.889,18.254,11.456,5.315,12.112,4.941,9.19,14.082,B1,1 minute
14.625,3.111,11.688,3.006,4.422,4.005,5.106,29.052,1.423,7.319,B1,1 minute
2.211,38.027,23.601,8.115,5.222,4.501,4.611,10.847,3.241,0.211,B1,1 minute
21.96,13.447,11.755,19.18,7.213,14.389,20.555,18.105,20.728,0.107,B1,1 minute
9.913,3.043,16.517,15.474,3.582,5.684,9.994,13.36,7.458,7.597,B1,1 minute
30.59,10.509,2.857,7.109,6.084,4.481,2.388,11.597,0.065,2.488,B1,1 minute
23.149,6.09,10.513,0.304,27.958,9.743,1.301,8.226,4.165,13.487,B1,1 minute
20.29,7.808,14.516,16.743,11.887,10.112,1.477,5.446,10.187,5.81,B1,1 minute
24.607,3.242,3.782,7.345,6.169,6.209,0.111,0.685,5.104,6.963,B1,1 minute
24.42,26.778,8.416,3.136,1.137,9.476,2.395,4.43,5.552,6.937,B1,1 minute
37.444,8.483,13.28,11.395,21.105,11.263,5.819,0.475,11.14,8.578,B1,1 minute
6.976,9.782,5.116,11.053,19.426,11.172,19.902,0.812,34.893,0.131,B1,1 minute
22.726,34.044,7.368,2.263,8.966,14.579,20.548,12.641,0.671,1.245,B1,1 minute
26.538,8.472,0.094,27.755,7.854,17.1,13.559,7.388,1.841,2.953,B1,1 minute
56.504,0.967,9.751,5.414,6.901,17.1,0.259,13.233,8.555,5.452,B1,1 minute
24.473,21.338,10.961,11.874,6.623,1.356,8.212,0.427,3.819,0.648,B1,1 minute
14.018,1.376,9.182,3.268,8.943,2.507,5.317,10.374,13.046,2.21,B1,1 minute
12.536,19.193,4.195,5.492,8.302,22.322,4.011,6.447,28.699,9.729,B1,1 minute
9.595,10.826,17.629,18.146,3.543,12.046,1.107,3.604,3.054,13.884,B1,1 minute
44.274,6.923,6.609,2.236,12.023,7.737,11.466,7.578,8.569,6.3,B1,1 minute
36.332,10.667,6.256,1.971,1.228,13.626,13.93,13.106,13.436,8.404,B1,1 minute
10.76,2.408,25.51,5.519,10.395,16.266,5.042,5.37,4.412,1.534,B1,1 minute
5.441,13.277,4.227,0.701,9.261,2.456,16.725,15.647,14.187,1.854,B1,1 minute
7.795,7.638,15.599,22.648,4.853,13.992,21.113,4.43,3.126,1.907,B1,1 minute
1.495,15.75,13.534,13.039,16.045,14.42,21.165,9.77,1.119,3.747,B1,1 minute
30.455,12.046,1.908,29.979,3.56,5.446,18.289,4.608,2.996,1.152,B1,1 minute
14.018,5.148,4.763,1.918,4.722,5.763,29.308,0.014,6.736,6.076,B1,1 minute
5.677,13.606,10.164,12.059,9.164,10.588,0.817,8.003,1.018,8.206,B1,1 minute
34.243,4.938,33.643,15.924,9.873,19.999,24.413,0.812,11.126,9.266,B1,1 minute
18.278,18.836,10.644,13.46,1.812,15.421,1.618,8.388,10.288,4.301,B1,1 minute
10.259,3.667,8.544,5.706,18.467,7.182,0.63,21.714,3.516,3.045,B1,1 minute
4.407,2.09,3.016,0.702,0.252,20.892,3.164,1.047,7.718,3.019,B1,1 minute
15.712,14.587,6.923,4.857,0.638,5.406,0.454,1.94,1.35,8.47,B1,1 minute
18.331,26.749,9.595,5.81,6.033,2.289,14.036,24.955,0.498,6.67,B1,1 minute
19.284,10.429,0.475,7.504,5.171,2.516,5.06,9.707,12.165,10.548,B1,1 minute
0.252,18.093,16.584,14.839,9.964,3.202,0.065,8.992,8.31,7.028,B1,1 minute
5.042,14.627,1.269,16.348,4.082,9.544,15.995,13.277,12.252,1.523,B1,1 minute
8.035,31.146,24.939,7.742,7.014,2.229,2.264,12.451,3.155,0.899,B1,1 minute
1.124,19.312,23.919,9.359,4.603,15.174,6.429,3.369,22.128,3.838,B1,1 minute
4.301,20.107,10.898,19.337,1.432,19.571,0.348,5.196,13.913,16.361,B1,1 minute
9.835,15.262,1.908,14.413,1.546,8.245,3.217,1.431,3.314,2.342,B1,1 minute
3.824,9.476,1.491,9.145,18.586,0.927,6.482,23.712,10.418,8.589,B1,1 minute
28.02,31.514,18.681,0.676,6.606,14.031,8.96,16.58,3.718,13.182,B1,1 minute
21.084,18.359,7.499,5.969,6.833,3.818,7.435,11.514,8.396,11.41,B1,1 minute
10.442,13.316,14.138,4.17,0.474,2.317,0.923,15.536,4.454,1.945,B1,1 minute
22.33,6.26,8.925,17.248,17.719,14.4,11.759,4.525,4.021,6.154,B1,1 minute
21.667,8.671,1.622,7.718,1.591,10.239,7.082,4.576,0.6,18.159,B1,1 minute
29.266,15.381,3.906,12.693,3.197,11.938,12.49,7.749,10.693,9.2,B1,1 minute
4.566,16.465,1.714,1.232,3.265,15.393,9.648,2.619,0.672,4.261,B1,1 minute
31.596,0.451,12.292,13.939,14.389,10.696,6.348,3.429,6.23,3.31,B1,1 minute
3.641,13.05,10.227,10.787,9.147,4.949,3.242,4.83,14.403,3.879,B1,1 minute
11.53,8.483,0.319,7.372,0.746,12.296,15.507,5.799,5.595,15.646,B1,1 minute
27.649,12.812,7.118,4.513,20.923,7.579,19.03,1.542,4.454,5.388,B1,1 minute
13.09,20.504,3.814,18.359,25.961,7.133,14.283,8.277,28.02,7.122,B1,1 minute
19.207,4.263,7.848,7.32,12.732,1.841,4.859,7.384,13.003,12.311,B1,1 minute
1.523,7.122,22.108,16.61,3.384,2.269,2.723,0.542,0.873,0.158,B1,1 minute
3.482,25.11,0.634,10.1,14.933,2.249,1.717,2.413,21.19,13.78,B1,1 minute
19.577,5.902,22.362,13.489,0.406,11.033,11.6,12.943,11.588,7.385,B1,1 minute
12.959,6.458,2.254,2.13,2.453,15.413,12.112,2.527,2.578,16.068,B1,1 minute
12.43,20.992,5.847,2.236,17.741,9.953,16.224,7.991,5.985,24.473,B1,1 minute
34.691,12.443,19.884,11.581,10.531,6.24,5.43,0.554,5.235,6.577,B1,1 minute
0.57,6.09,2.794,3.35,2.658,1.932,13.594,9.484,21.796,18.702,B1,1 minute
19.761,0.57,13.436,3.189,8.739,12.554,6.094,12.867,16.136,16.505,B1,1 minute
13.566,3.429,23.919,4.989,17.31,4.819,3.235,0.208,5.61,2.315,B1,1 minute
10.841,16.822,5.272,17.327,10.163,9.088,4.876,2.111,9.263,19.379,B1,1 minute
18.543,13.129,5.716,7.373,6.538,0.443,1.23,11.196,7.804,8.776,B1,1 minute
8.007,9.397,9.754,20.555,8.807,11.907,2.494,8.055,1.494,10.694,B1,1 minute
4.382,9.346,2.448,11.157,15.245,19.67,7.954,8.035,10.505,2.408,B1,1 minute
11.713,1.642,5.017,27.067,5.012,6.478,15.949,14.833,0.137,4.885,B1,1 minute
0.252,1.642,13.725,12.243,19.511,2.011,15.447,12.581,8.902,8.366,B1,1 minute
39.668,1.773,20.805,12.165,8.688,2.754,19.178,4.398,6.303,8.988,B1,1 minute
38.715,12.256,9.878,2.926,14.837,18.788,1.124,6.959,6.216,7.253,B1,1 minute
7.742,15.79,9.528,8.909,8.671,14.579,8.159,5.748,5.061,14.68,B1,1 minute
11.583,0.689,7.689,15.818,9.556,7.59,8.272,3.445,8.699,10.047,B1,1 minute
25.348,10.985,3.874,27.545,20.81,10.29,0.464,2.845,7.559,13.513,B1,1 minute
10.125,13.646,35.482,22.143,14.321,6.617,7.248,19.217,2.88,10.548,B1,1 minute
12.348,14.031,2.384,10.866,8.529,0.391,1.929,11.943,13.003,17.894,B1,1 minute
4.753,3.957,14.614,5.203,11.575,6.288,23.943,11.943,14.576,1.669,B1,1 minute
5.148,9.743,0.859,13.407,3.611,1.614,7.001,1.428,0.628,16.121,B1,1 minute
8.642,25.586,8.162,7.451,14.502,11.7,0.57,7.082,10.692,4.263,B1,1 minute
17.883,20.504,2.861,18.861,8.897,9.258,0.807,4.624,4.267,5.466,B1,1 minute
3.058,6.566,25.383,25.77,3.611,1.118,10.277,2.4,14.807,7.704,B1,1 minute
9.571,6.498,3.27,8.035,8.897,12.355,8.748,3.937,4.96,11.199,B1,1 minute
35.99,12.244,3.461,26.725,15.404,14.051,7.347,12.768,14.692,7.107,B1,1 minute
18.942,19.59,10.291,13.619,1.041,6.546,3.817,13.503,7.385,6.526,B1,1 minute
25.331,13.869,12.732,12.519,41.987,15.426,0.22,20.944,14.613,2.07,B2,1 minute
9.198,21.78,6.635,0.183,0.511,11.349,7.377,1.544,3.133,9.719,B2,1 minute
7.34,8.504,7.46,20.398,0.121,6.493,18.049,11.329,14.651,16.56,B2,1 minute
8.176,6.127,6.209,9.87,4.702,6.23,2.951,7.848,1.799,11.7,B2,1 minute
1.838,25.509,18.338,14.825,6.224,4.775,7.832,0.833,1.53,5.048,B2,1 minute
3.532,6.086,2.177,1.03,10.986,10.655,2.494,4.117,6.179,9.293,B2,1 minute
3.734,25.14,3.494,7.274,11.937,19.626,2.403,2.046,26.959,1.836,B2,1 minute
40.902,5.021,7.684,25.998,10.392,1.863,8.961,3.789,8.653,4.554,B2,1 minute
1.893,10.14,27.156,3.407,10.813,1.497,8.998,8.618,10.479,12.749,B2,1 minute
12.164,1.371,11.656,18.447,27.212,6.309,1.84,8.444,21.356,2.33,B2,1 minute
1.112,4.977,5.592,5.171,16.277,10.243,0.201,4.904,0.66,0.183,B2,1 minute
6.193,9.815,11.29,1.21,4.96,11.595,17.684,2.816,18.406,1.044,B2,1 minute
10.361,3.791,9.192,8.886,0.285,10.509,7.231,14.574,1.539,10.634,B2,1 minute
13.077,39.317,6.838,6.63,0.488,12.21,1.768,2.816,9.576,6.687,B2,1 minute
22.654,6.004,21.458,3.477,3.797,6.373,19.048,10.493,6.969,10.55,B2,1 minute
33.472,12.273,7.198,5.291,25.877,3.115,5.936,6.723,12.521,3.229,B2,1 minute
2.806,18.993,6.707,8.296,1.401,6.148,5.41,2.117,12.997,25.208,B2,1 minute
1.237,1.29,22.862,9.815,7.77,8.401,14.222,21.108,7.759,21.258,B2,1 minute
16.59,3.546,14.475,13.541,1.354,9.59,15.916,1.948,20.647,15.221,B2,1 minute
15.77,3.3,5.455,20.496,11.165,16.678,2.439,22.13,15.203,6.127,B2,1 minute
25.112,9.69,15.951,10.143,4.031,26.141,6.175,10.247,13.108,0.076,B2,1 minute
27.391,2.849,17.164,28.648,4.749,1.456,12.128,5.34,7.222,7.354,B2,1 minute
18.704,30.464,26.375,4.69,0.932,2.542,6.664,6.012,5.085,1.604,B2,1 minute
13.132,3.095,4.051,2.669,12.851,7.111,6.065,14.394,2.746,14.06,B2,1 minute
23.146,16.696,8.405,2.478,5.1,14.873,8.142,5.471,3.81,7.996,B2,1 minute
38.553,2.562,5.39,11.274,16.769,16.76,3.152,3.455,14.27,3.3,B2,1 minute
14.076,15.262,0.571,11.099,8.855,2.644,4.845,3.674,0.675,1.005,B2,1 minute
37.187,9.733,12.536,1.374,2.182,11.329,2.624,3.98,2.693,5.048,B2,1 minute
9.105,27.883,0.708,6.728,14.919,11.741,11.602,13.486,2.388,4.267,B2,1 minute
1.073,5.635,1.259,2.013,6.935,0.388,18.429,10.847,5.473,10.675,B2,1 minute
13.53,6.865,3.199,0.008,5.85,1.763,7.939,13.066,5.1,0.691,B2,1 minute
2.549,11.574,6.313,0.183,6.81,8.36,15.97,4.947,6.403,1.795,B2,1 minute
18.431,3.584,24.501,21.846,25.096,4.836,9.451,8.427,5.175,12.342,B2,1 minute
10.361,8.791,5.258,23.337,9.385,0.101,10.983,6.575,0.869,17.024,B2,1 minute
26.478,5.103,11.755,6.537,5.709,2.501,8.777,1.276,2.618,3.942,B2,1 minute
28.172,4.365,5.947,0.156,0.402,0.411,15.005,2.374,16.41,11.932,B2,1 minute
12.437,29.973,5.1,14.295,15.707,1.699,6.994,4.641,2.359,1.781,B2,1 minute
22.638,8.091,25.287,2.751,22.974,11.249,4.244,13.738,3.417,1.822,B2,1 minute
6.865,35.75,0.407,5.592,13.085,25.304,13.896,6.149,0.949,8.026,B2,1 minute
7.777,3.709,6.215,10.17,9.019,17.416,0.381,0.44,8.176,11.208,B2,1 minute
6.646,5.633,3.193,22.583,13.412,11.697,3.732,7.192,20.492,9.143,B2,1 minute
22.365,12.025,23.097,13.448,18.455,8.583,0.217,12.787,2.269,2.576,B2,1 minute
0.074,0.429,21.261,2.669,4.562,0.224,14.404,2.128,5.27,9.118,B2,1 minute
8.214,26.367,15.59,7.875,12.601,5.676,18.156,2.39,0.919,9.799,B2,1 minute
5.647,14.893,5.264,4.882,0.698,3.482,1.185,2.396,6.963,2.833,B2,1 minute
6.685,9.649,30.139,12.11,0.464,1.763,10.509,6.149,2.752,26.355,B2,1 minute
0.238,24.115,11.001,8.815,5.943,11.226,9.469,11.82,5.875,8.597,B2,1 minute
6.138,2.808,3.587,27.271,10.205,6.66,0.309,3.16,4.868,8.843,B2,1 minute
26.244,6.045,7.919,0.5,2.782,1.699,13.168,7.624,2.791,2.915,B2,1 minute
5.116,28.415,7.258,13.803,13.459,3.564,11.964,7.291,6.292,5.321,B2,1 minute
