0.05,0.1,0.2,0.3,Transcript,0.4,0.5,0.6
8.03,1.457,2.881,2.291,C,2.572,4.323,
1.975,1.254,1.626,6.414,C,0.351,6.671,
5.04,4.679,0.211,2.847,C,0.374,4.012,
2.126,1.727,1.202,1.712,C,1.016,5.491,
4.334,3.553,2.982,0.887,C,0.402,5.473,
5.4,4.296,7.057,0.436,C,0.409,3.715,
10.96,7.406,1.54,0.127,C,0.832,3.994,
3.462,9.028,0.477,1.525,C,0.059,5.702,
0.459,15.827,5.017,0.12,C,0.346,5.04,
7.895,2.058,2.989,1.946,C,1.236,2.759,
1.389,1.788,3.625,1.615,C,1.473,5.126,
8.555,2.058,1.236,5.648,C,2.216,4.098,
7.129,6.565,2.52,1.014,C,0.623,6.622,
10.133,3.102,1.513,2.945,C,0.629,5.107,
7.94,8.661,3.534,0.631,C,0.56,4.184,
1.45,0.42,4.465,1.375,C,0.015,6.013,
12.131,0.623,2.313,2.328,C,0.02,4.287,
0.172,3.253,4.177,1.314,C,1.164,6.266,
7.113,2.734,4.105,0.834,C,0.69,7.821,
2.741,2.854,0.218,0.323,C,0.605,5.409,
7.969,0.127,4.109,0.773,C,2.133,6.198,
2.351,8.172,3.429,0.51,C,1.495,4.084,
5.371,1.247,2.881,1.126,C,0.261,4.116,
4.965,5.191,2.595,3.944,C,0.336,2.732,
6.076,8.285,2.606,2.584,C,1.506,4.72,
0.504,6.295,4.323,1.337,C,0.922,5.306,
5.732,2.802,2.791,0.946,C,1.439,3.544,
3.298,0.578,5.912,0.743,C,0.527,3.503,
4.093,0.932,0.639,1.089,C,1.416,2.448,
5.626,3.553,2.403,0.939,C,1.936,5.405,
1.225,0.504,5.491,1.901,C,0.696,4.986,
12.611,1.254,1.292,4.41,C,0.572,7.212,
6.707,9.164,0.905,4.634,C,0.967,5.72,
13.017,1.382,5.524,1.983,C,3.215,3.787,
4.409,6.189,1.416,2.922,C,0.233,5.518,
4.274,3.53,4.425,3.042,C,1.675,5.279,
11.23,0.51,2.509,5.355,C,1.411,5.536,
0.939,8.352,1.513,3.102,C,1.192,5.72,
12.852,6.617,4.736,0.39,C,0.206,4.959,
3.839,0.826,3.782,1.608,C,0.049,4.905,
8.555,13.348,2.584,1.683,C,2.565,4.778,
6.978,4.109,2.892,3.335,C,1.349,5.878,
14.594,5.101,0.51,0.601,C,0.375,7.433,
0.143,1.946,0.774,4.048,C,0.212,6.793,
2.967,6.002,0.161,0.939,C,0.482,3.526,
2.922,3.749,2.949,1.856,C,2.15,5.238,
0.172,4.612,4.706,0.932,C,1.091,5.833,
8.736,0.623,3.17,0.346,C,1.423,6.225,
12.927,2.532,3.309,1.014,C,1.811,5.166,
10.133,4.988,1.626,1.585,C,1.778,4.35,
12.447,3.388,1.044,0.211,C,1.163,4.328,
1.225,2.509,0.116,0.601,C,0.374,3.219,
7.158,0.12,7.478,1.465,C,0.492,5.5,
5.191,12.402,3.474,2.089,C,1.654,4.477,
14.971,2.419,9.006,0.255,C,0.054,1.705,
16.983,5.288,2.64,2.336,C,0.544,4.769,
3.823,12.003,2.426,3.035,C,1.998,3.075,
4.019,3.861,3.005,0.075,C,1.209,5.806,
2.171,6.52,1.337,0.263,C,0.943,4.562,
18.531,3.846,0.875,0.683,C,0.954,8.312,
7.609,8.278,3.034,4.184,C,2.11,4.49,
0.008,3.546,0.639,0.413,C,3.541,4.229,
5.536,2.351,0.263,0.646,C,0.86,4.048,
11.71,1.653,2.036,1.81,C,0.189,5.666,
1.299,9.968,3.771,1.044,C,3.124,7.235,
20.679,5.265,4.691,2.133,C,2.229,4.769,
11.755,7.699,1.817,0.037,C,1.236,5.581,
3.929,8.458,1.66,2.088,C,0.499,2.841,
1.344,9.675,2.73,0.511,C,1.22,5.157,
13.287,1.563,2.888,0.796,C,2.167,3.494,
3.462,2.584,10.685,1.555,C,0.413,4.652,
6.437,3.794,5.36,0.008,C,0.013,4.463,
13.378,3.794,0.353,1.817,C,1.22,5.364,
2.171,2.381,1.851,0.42,C,4.336,6.856,
2.967,1.885,5.389,0.601,C,1.777,5.193,
8.871,4.882,10.358,2.088,C,1.692,4.878,
11.41,7.624,2.284,0.976,C,0.047,5.144,
17.93,4.132,7.868,0.451,C,1.226,5.067,
10.403,6.16,3.327,0.683,C,2.217,5.107,
2.246,3.057,1.367,0.165,C,0.351,3.918,
13.648,7.722,1.63,1.202,C,0.909,3.661,
2.065,0.398,1.292,2.081,C,0.313,5.184,
10.088,8.481,2.696,0.526,C,0.696,3.724,
3.658,16.345,3.395,0.128,C,0.043,4.99,
0.758,1.277,3.936,0.653,C,1.647,4.806,
1.795,9.817,0.695,0.495,C,1.061,3.674,
11.816,1.405,7.598,1.435,C,0.065,3.994,
1.675,6.678,5.074,6.482,C,0.081,3.341,
1.029,1.067,2.854,0.797,C,0.533,5.378,
4.154,10.036,1.247,3.794,C,2.554,3.557,
1.495,2.982,6.07,0.301,C,2.256,5.315,
17.749,4.724,1.653,2.374,C,0.949,4.17,
7.129,10.831,3.924,0.436,C,0.009,7.158,
