30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,Transcript
1.01,0.698,6.602,0.108,4.811,5.745,5.524,4.089,0.367,2.04,0.961,0.105,0.4,2.604,0.899,1.409,A2
11.758,5.188,5.792,1.511,3.643,4.937,1.322,4.467,0.676,5.412,2.408,3.138,2.132,0.484,3.374,0.902,A2
11.054,3.054,0.766,0.014,4.496,4.716,3.735,2.059,2.361,1.074,3.166,1.534,1.295,2.954,2.147,4.399,A2
10.498,0.545,2.845,7.801,0.82,4.151,3.477,0.271,1.82,6.825,0.25,4.14,0.112,0.4,1.541,2.63,A2
5.727,1.132,6.183,6.134,0.924,2.657,0.237,0.486,1.066,2.375,3.844,0.567,0.734,4.167,5.093,0.657,A2
5.89,5.676,3.865,0.014,2.3,6.904,2.176,1.052,2.751,0.471,1.827,0.227,0.319,4.037,0.802,2.86,A2
14.564,1.003,0.156,0.291,3.538,0.622,1.985,1.852,6.589,1.62,1.226,4.6,1.856,2.642,0.296,0.711,A2
4.439,15.154,6.475,2.162,6.606,4.876,5.103,1.644,3.062,1.684,1.599,1.934,2.677,1.856,4.62,4.582,A2
19.729,2.772,2.572,0.847,1.064,5.234,3.64,2.681,1.929,3.046,2.847,0.609,2.999,1.414,0.845,0.61,A2
4.073,13.538,5.036,0.177,5.942,1.315,3.125,0.742,1.443,1.874,1.186,2.709,0.018,1.788,0.314,0.081,A2
0.982,1.796,1.864,1.803,0.208,6.058,0.576,0.076,2.073,4.863,0.529,2.526,2.414,0.934,1.548,2.793,A2
2.65,5.524,2.938,2.934,2.735,0.271,1.552,4.992,0.112,3.165,4.651,1.838,0.625,0.476,1.728,2.047,A2
14.402,1.254,0.791,4.215,0.47,0.446,7.286,2.132,0.589,2.738,1.714,0.227,1.157,3.908,1.613,5.124,A2
1.091,1.003,0.015,11.176,17.462,1.742,4.52,3.43,1.585,1.935,2.681,2.083,1.335,1.902,1.25,0.102,A2
6.594,12.63,0.669,0.665,5.123,1.956,0.915,6.219,3.639,2.555,1.908,1.08,0.579,3.801,1.789,0.406,A2
12.653,5.768,1.181,1.234,6.604,4.228,1.755,6.329,0.221,1.945,1.711,0.435,5.434,0.637,0.185,0.21,A2
5.049,5.974,6.285,5.252,3.868,2.375,3.68,1.193,2.286,1.437,5.505,3.563,1.291,0.53,0.537,1.41,A2
8.18,0.759,8.042,2.65,4.513,2.985,9.509,2.035,0.531,5.29,1.254,4.147,0.181,1.094,0.027,0.19,A2
6.797,5.798,2.206,5.882,2.336,2.657,0.793,0.393,1.931,1.041,4.116,1.777,1.779,1.856,3.339,1.877,A2
8.058,1.529,8.33,1.409,0.314,1.651,1.308,2.254,1.11,0.311,0.522,1.838,1.596,2.009,1.85,1.375,A2
5.605,0.027,1.083,5.598,2.108,1.056,0.196,1.766,3.395,0.057,0.2,0.13,0.563,2.901,2.499,0.128,A2
13.548,6.98,0.01,9.502,2.23,2.162,3.328,4.048,2.807,0.088,3.288,1.482,1.706,2.268,2.079,3.565,A2
1.539,5.341,4.309,1.234,1.587,3.565,3.477,0.063,0.799,2.355,0.288,3.068,0.888,3.061,2.388,1.424,A2
5.402,5.669,3.328,2.311,7.669,0.225,1.077,0.315,0.066,1.356,2.718,5.262,0.177,0.141,1.807,2.21,A2
4.345,2.253,4.236,2.433,3.136,6.164,3.938,3.108,3.284,3.155,1.158,0.863,2.601,1.392,0.651,1.342,A2
4.805,2.497,12.063,1.213,2.247,5.029,0.793,2.279,2.794,2.586,0.832,2.065,4.654,2.276,3.981,1.729,A2
1.457,2.23,3.743,9.895,4.323,2.855,2.596,3.926,2.186,1.142,0.942,6.587,1.007,2.307,0.716,0.738,A2
8.058,4.388,3.723,3.592,0.871,3.176,2.894,1.413,3.616,1.925,0.388,3.354,2.292,0.583,1.06,0.183,A2
0.454,2.253,2.962,12.755,4.53,6.363,5.09,0.332,4.393,0.776,1.648,5.079,1.01,1.734,1.175,1.661,A2
10.932,8.261,0.986,1.613,0.977,5.158,2.704,1.071,4.315,0.065,5.59,2.441,0.132,2.314,0.989,0.569,A2
4.629,13.568,4.358,0.698,2.911,1.59,4.967,1.271,0.764,3.382,2.784,2.073,1.888,0.82,0.666,0.027,A2
3.287,2.131,1.766,0.278,3.607,6.729,1.159,1.588,1.774,1.661,1.78,0.984,1.348,1.628,0.03,1.599,A2
15.365,4.304,1.571,6.655,1.221,1.704,2.839,1.51,3.505,4.703,3.616,6.247,6.784,0.957,0.052,0.372,A2
5.455,6.012,0.893,6.256,3.12,0.431,0.847,1.193,1.64,0.471,0.36,1.263,1.165,1.056,0.016,3.07,A2
2.284,1.498,7.329,0.034,1.412,2.299,2.881,2.535,5.491,3.074,1.139,1.951,1.43,4.03,0.368,0.21,A2
5.374,8.688,0.254,0.746,3.886,2.657,0.291,1.076,3.683,0.776,1.611,1.69,0.242,0.324,2.23,2.494,A2
7.407,9.756,1.723,10.729,2.075,1.94,2.596,1.198,1.252,4.487,3.244,2.092,0.242,1.292,1.724,0.04,A2
7.72,3.778,5.695,2.934,1.045,2.162,1.932,2.027,0.267,4.673,0.044,1.611,1.401,1.918,0.461,0.556,A2
1.01,1.346,0.649,2.25,6.937,1.811,2.433,3.235,0.422,2.141,1.526,3.528,1.091,0.278,4.125,1.457,A2
0.372,2.04,1.479,5.829,0.454,8.284,0.888,1.608,3.261,0.494,2.274,1.951,1.153,0.759,2.341,1.674,A2
7.936,5.852,0.966,0.677,2.369,2.848,5.984,0.368,0.72,1.834,2.108,2.502,0.909,0.652,0.368,0.054,A2
1.267,4.334,0.332,1.274,7.005,3.16,5.199,4.211,3.326,0.657,0.041,2.483,3.824,0.896,1.369,1.654,A2
7.001,6.103,2.137,3.735,3.485,5.112,2.244,1.466,1.365,3.867,5.465,2.327,2.796,0.408,3.905,4.609,A2
1.552,7.445,10.086,2.474,3.538,1.17,0.007,2.206,0.156,2.576,0.444,0.627,0.799,1.368,3.141,1.104,A2
10.322,6.462,7.451,10.742,1.376,1.01,2.311,0.107,0.899,0.024,2.08,3.129,0.812,0.789,3.073,0.712,A2
3.016,7.865,3.479,3.43,5.071,3.29,5.659,4.894,7.343,4.731,0.963,0.906,0.774,1.773,0.443,2.27,A2
4.385,11.128,3.23,7.13,1.725,1.414,6.608,1.657,1.918,5.699,1.89,0.33,3.759,2.116,0.336,3.728,A2
10.404,3.816,10.067,3.341,9.046,1.818,4.249,6.163,8.174,1.054,1.627,4.984,0.763,2.512,3.536,2.372,A2
9.184,2.779,3.113,7.008,0.785,2.497,2.799,4.402,0.52,2.558,2.18,2.047,2.406,2.405,1.146,2.101,A2
1.145,9.024,3.821,0.474,1.534,4.182,0.197,5.609,3.548,0.471,0.773,0.897,2.861,2.276,0.78,3.016,A2
3.694,1.765,3.162,3.043,2.056,4.777,3.964,1.698,2.051,1.559,3.046,1.055,2.425,0.873,1.405,0.006,A2
4.154,1.864,14.503,3.389,3.277,0.896,0.359,1.113,3.592,4.663,1.92,3.957,4.646,0.362,0.289,0.712,A2
3.463,0.454,13.995,3.694,0.837,0.385,0.481,0.503,0.232,4.06,2.812,3.206,1.633,0.507,1.627,2.352,A2
4.507,6.439,1.791,4.772,6.257,6.698,3.992,1.698,3.095,1.542,3.788,1.333,2.23,0.896,1.092,0.088,A2
0.372,5.76,3.479,2.772,1.463,0.553,0.875,1.779,1.043,2.589,2.052,2.545,0.722,0.24,2.74,2.44,A2
6.622,2.772,7.261,1.356,0.33,4.746,5.089,2.393,6.289,2.68,1.855,2.17,1.893,0.522,2.09,0.956,A2
4.223,4.365,8.944,1.112,3.293,5.219,1.444,2.04,0.809,1.979,0.804,0.306,0.498,1.292,1.068,2.149,A2
3.666,8.818,7.769,3.918,7.843,2.482,0.332,3.267,0.764,1.854,0.238,3.852,3.084,1.155,1.068,1.478,A2
4.602,6.805,2.235,3.992,2.458,11.944,0.346,1.357,5.158,0.525,0.735,2.971,0.725,2.024,2.47,2.907,A2
5.293,1.003,0.693,0.942,0.384,6.058,1.836,1.815,4.291,2.81,0.015,1.768,2.284,1.193,0.759,2.074,A2
2.812,4.212,3.796,4.975,5.384,1.239,1.146,1.625,5.934,4.744,1.88,1.245,0.592,1.14,0.877,0.447,A2
13.982,14.795,5.353,4.297,0.243,3.145,6.161,1.791,2.907,0.034,0.839,1.446,1.279,1.414,0.676,1.369,A2
7.123,0.522,2.21,1.674,0.872,1.925,1.037,4.589,1.121,1.125,0.989,2.24,0.6,2.863,0.709,0.847,A2
8.289,1.346,2.284,4.731,1.707,4.037,3.802,1.035,1.62,3.135,0.998,3.608,1.474,0.057,2.122,1.972,A2
3.694,7.842,1.796,1.823,3.556,0.141,7.788,3.792,1.674,2.83,1.395,4.984,3.897,1.712,1.742,2.752,A2
11.746,4.182,7.939,4.162,5.838,5.295,6.486,3.108,1.62,0.586,0.588,1.456,0.812,3.122,0.282,1.979,A2
7.895,0.888,1.352,2.515,0.907,3.107,0.63,1.12,2.374,1.399,0.369,2.031,3.32,0.72,2.438,0.372,A2
10.566,3.87,4.67,0.847,0.801,1.834,3.314,3.865,0.178,1.183,0.501,2.859,1.015,5.029,0.511,0.61,A2
3.613,10.64,5.28,5.26,0.993,6.622,4.467,0.156,0.456,0.929,4.123,0.304,0.803,1.696,0.171,0.509,A2
9.933,4.793,7.891,2.707,6.776,0.451,0.221,3.262,0.168,1.075,0.681,0.023,0.258,1.824,0.801,3.266,A3
1.075,2.73,2.934,3.726,13.203,7.923,4.208,3.625,0.626,2.141,0.186,1.246,3.13,3.701,0.383,3.105,A3
3.313,9.304,3.248,13.243,8.308,3.633,2.49,7.625,4.262,2.975,4.279,0.353,3.556,3.124,0.721,1.45,A3
1.302,2.269,5.535,7.969,2.334,2.986,7.058,3.353,1.542,1.798,2.245,4.728,1.806,1.987,0.283,4.682,A3
20.789,1.297,3.969,9.187,4.652,2.025,3.81,3.563,2.095,3.295,2.17,6.46,1.656,5.414,2.208,0.182,A3
3.167,4.514,10.038,9.134,7.709,7.748,2.576,3.353,4.377,3.511,3.418,0.283,0.507,1.577,4.497,1.442,A3
0.702,7.206,1.591,13.476,0.103,5.993,0.447,4.59,1.542,5.847,0.621,6.566,0.547,5.213,2.43,0.859,A3
